order_item_id,order_id,product_id,seller_id,quantity,unit_price,discount_percent,item_total,cost_price,profit
OITM077068,ORDR039914,PROD000669,SELR000733,1,331.04,3.7,318.79,279.85,38.94
OITM077069,ORDR039915,PROD002683,SELR000985,1,3722.44,10.7,3324.14,2696.44,627.7
OITM077070,ORDR039916,PROD003033,SELR000269,1,5452.05,8.9,4966.82,3962.17,1004.65
OITM077071,ORDR039917,PROD001534,SELR000225,1,1778.71,20.0,1422.97,1328.12,94.85
OITM077072,ORDR039918,PROD001861,SELR000109,1,1018.32,13.9,876.77,869.06,7.71
OITM077073,ORDR039919,PROD002921,SELR000805,1,988.28,17.3,817.31,827.08,-9.77
OITM077074,ORDR039920,PROD000339,SELR000970,1,2403.53,20.3,1915.61,1901.91,13.7
OITM077075,ORDR039920,PROD002828,SELR000624,1,4246.91,9.0,3864.69,2766.5,1098.19
OITM077076,ORDR039921,PROD001606,SELR000273,1,28653.02,9.4,25959.64,26036.5,-76.86
OITM077077,ORDR039921,PROD003377,SELR000921,1,2222.14,27.2,1617.72,1528.41,89.31
OITM077078,ORDR039921,PROD001128,SELR001180,1,8434.48,19.1,6823.49,6315.3,508.19
OITM077079,ORDR039921,PROD002341,SELR000869,1,769.26,28.6,549.25,557.03,-7.78
OITM077080,ORDR039921,PROD002869,SELR000273,1,53717.0,13.3,46572.64,42978.51,3594.13
OITM077081,ORDR039921,PROD001889,SELR000192,1,52.71,1.9,51.71,44.85,6.86
OITM077082,ORDR039922,PROD002286,SELR001171,2,18415.35,13.8,31748.06,13485.99,4776.08
OITM077083,ORDR039922,PROD000897,SELR000781,1,1396.81,8.4,1279.48,1269.16,10.32
OITM077084,ORDR039922,PROD003453,SELR000248,4,232.66,7.6,859.91,164.27,202.83
OITM077085,ORDR039923,PROD001971,SELR000499,1,405.37,15.9,340.92,322.53,18.39
OITM077086,ORDR039924,PROD000943,SELR000680,1,835.72,5.9,786.41,559.03,227.38
OITM077087,ORDR039925,PROD002875,SELR000355,2,548.56,23.9,834.91,405.86,23.19
OITM077088,ORDR039925,PROD002194,SELR000698,1,1191.45,28.8,848.31,799.01,49.3
OITM077089,ORDR039925,PROD002828,SELR000624,1,4246.91,19.5,3418.76,2766.5,652.26
OITM077090,ORDR039926,PROD000063,SELR000791,4,1372.36,9.9,4945.99,995.84,962.63
OITM077091,ORDR039926,PROD003409,SELR001043,2,1430.9,8.8,2609.96,1099.84,410.28
OITM077092,ORDR039927,PROD001245,SELR000680,4,1762.09,10.2,6329.43,1244.67,1350.75
OITM077093,ORDR039928,PROD001273,SELR000209,1,414.76,11.0,369.14,387.89,-18.75
OITM077094,ORDR039929,PROD003222,SELR000207,2,2690.84,7.6,4972.67,2088.3,796.07
OITM077095,ORDR039929,PROD001253,SELR000511,1,4783.67,18.9,3879.56,3358.02,521.54
OITM077096,ORDR039929,PROD003158,SELR000715,1,1004.39,26.3,740.24,671.18,69.06
OITM077097,ORDR039930,PROD001656,SELR000733,2,158.04,5.4,299.01,137.25,24.51
OITM077098,ORDR039931,PROD002029,SELR000531,1,5551.73,11.6,4907.73,4058.03,849.7
OITM077099,ORDR039931,PROD000306,SELR000723,1,2895.68,15.3,2452.64,2264.01,188.63
OITM077100,ORDR039932,PROD001378,SELR000645,1,1127.36,29.3,797.04,733.83,63.21
OITM077101,ORDR039933,PROD002985,SELR000370,1,5230.84,14.5,4472.37,4102.1,370.27
OITM077102,ORDR039933,PROD000592,SELR000343,1,13009.14,16.6,10849.62,10306.27,543.35
OITM077103,ORDR039934,PROD001975,SELR000132,1,14972.82,6.8,13954.67,11808.44,2146.23
OITM077104,ORDR039934,PROD001643,SELR000112,1,2436.34,9.9,2195.14,1985.0,210.14
OITM077105,ORDR039935,PROD000943,SELR000680,1,835.72,7.2,775.55,559.03,216.52
OITM077106,ORDR039935,PROD001656,SELR000733,1,158.04,6.3,148.08,137.25,10.83
OITM077107,ORDR039935,PROD000448,SELR000969,1,5494.16,24.2,4164.57,3355.15,809.42
OITM077108,ORDR039936,PROD003003,SELR000515,1,542.43,11.9,477.88,355.55,122.33
OITM077109,ORDR039936,PROD002284,SELR000628,2,3385.46,8.5,6195.39,2698.23,798.93
OITM077110,ORDR039937,PROD000301,SELR000764,4,4918.83,12.0,17314.28,3669.21,2637.44
OITM077111,ORDR039938,PROD002599,SELR000841,1,5156.64,21.4,4053.12,3260.82,792.3
OITM077112,ORDR039939,PROD001461,SELR000718,1,951.16,11.3,843.68,719.8,123.88
OITM077113,ORDR039939,PROD001116,SELR000620,1,399.71,13.4,346.15,272.36,73.79
OITM077114,ORDR039939,PROD000221,SELR000537,1,1104.74,8.7,1008.63,843.0,165.63
OITM077115,ORDR039940,PROD002599,SELR000841,1,5156.64,25.3,3852.01,3260.82,591.19
OITM077116,ORDR039940,PROD002112,SELR000384,2,384.79,23.7,587.19,293.72,-0.25
OITM077117,ORDR039941,PROD003475,SELR000107,3,2800.67,12.8,7326.55,2163.67,835.54
OITM077118,ORDR039942,PROD002599,SELR000841,1,5156.64,23.5,3944.83,3260.82,684.01
OITM077119,ORDR039943,PROD000628,SELR000231,2,3848.41,12.8,6711.63,3187.61,336.41
OITM077120,ORDR039944,PROD001175,SELR000484,2,1116.95,8.7,2039.55,697.65,644.25
OITM077121,ORDR039945,PROD000001,SELR000473,1,1100.46,6.1,1033.33,923.95,109.38
OITM077122,ORDR039946,PROD000669,SELR000733,1,331.04,7.1,307.54,279.85,27.69
OITM077123,ORDR039947,PROD000448,SELR000969,1,5494.16,24.5,4148.09,3355.15,792.94
OITM077124,ORDR039947,PROD003397,SELR000261,1,250.74,11.8,221.15,200.36,20.79
OITM077125,ORDR039947,PROD000338,SELR000392,1,4121.25,11.5,3647.31,3431.81,215.5
OITM077126,ORDR039947,PROD002413,SELR000240,2,1723.26,15.7,2905.42,1280.69,344.04
OITM077127,ORDR039947,PROD002264,SELR000701,1,1073.74,12.9,935.23,694.02,241.21
OITM077128,ORDR039947,PROD003328,SELR000140,1,16441.53,16.1,13794.44,12456.79,1337.65
OITM077129,ORDR039947,PROD003359,SELR000396,2,4908.01,15.0,8343.62,3828.45,686.72
OITM077130,ORDR039948,PROD001992,SELR000473,3,129.69,8.7,355.22,99.86,55.64
OITM077131,ORDR039948,PROD002724,SELR000826,1,14534.91,8.8,13255.84,10995.72,2260.12
OITM077132,ORDR039948,PROD002552,SELR000571,1,1605.36,15.6,1354.92,1057.61,297.31
OITM077133,ORDR039949,PROD001399,SELR000906,1,1829.46,14.7,1560.53,1281.35,279.18
OITM077134,ORDR039950,PROD000632,SELR000507,1,18331.74,11.0,16315.25,15699.31,615.94
OITM077135,ORDR039950,PROD001937,SELR001126,1,5795.09,20.5,4607.1,4200.98,406.12
OITM077136,ORDR039950,PROD000615,SELR000337,1,775.0,6.0,728.5,633.28,95.22
OITM077137,ORDR039951,PROD001953,SELR000265,1,334.61,18.2,273.71,245.42,28.29
OITM077138,ORDR039951,PROD000813,SELR001100,1,454.22,13.3,393.81,375.23,18.58
OITM077139,ORDR039951,PROD001418,SELR000211,1,959.31,1.7,943.0,837.11,105.89
OITM077140,ORDR039951,PROD002303,SELR001027,1,751.5,15.2,637.27,548.49,88.78
OITM077141,ORDR039952,PROD001719,SELR000902,2,18799.51,7.5,34779.09,16210.8,2357.49
OITM077142,ORDR039952,PROD001461,SELR000718,1,951.16,21.0,751.42,719.8,31.62
OITM077143,ORDR039952,PROD000747,SELR000845,4,646.6,11.2,2296.72,488.57,342.44
OITM077144,ORDR039953,PROD000792,SELR000852,5,5365.85,3.6,25863.4,4405.02,3838.3
OITM077145,ORDR039953,PROD002897,SELR000900,1,1184.73,24.5,894.47,729.97,164.5
OITM077146,ORDR039954,PROD002850,SELR000060,1,4079.83,16.3,3414.82,3257.16,157.66
OITM077147,ORDR039954,PROD000897,SELR000781,1,1396.81,0.0,1396.81,1269.16,127.65
OITM077148,ORDR039954,PROD003095,SELR000484,1,3169.75,17.7,2608.7,2052.1,556.6
OITM077149,ORDR039955,PROD003359,SELR000396,1,4908.01,13.7,4235.61,3828.45,407.16
OITM077150,ORDR039956,PROD001228,SELR000478,1,1807.69,20.1,1444.34,1296.12,148.22
OITM077151,ORDR039956,PROD000411,SELR000485,1,2686.8,13.8,2316.02,2106.27,209.75
OITM077152,ORDR039956,PROD002359,SELR000183,4,2947.04,5.4,11151.6,2002.83,3140.28
OITM077153,ORDR039956,PROD002987,SELR000594,1,5327.93,12.5,4661.94,3747.85,914.09
OITM077154,ORDR039957,PROD001110,SELR000445,3,5017.67,16.2,12614.42,3059.9,3434.72
OITM077155,ORDR039957,PROD000783,SELR001150,1,42105.76,12.1,37010.96,35052.23,1958.73
OITM077156,ORDR039958,PROD000336,SELR000582,3,184.45,2.9,537.3,159.81,57.87
OITM077157,ORDR039958,PROD002303,SELR001027,1,751.5,7.7,693.63,548.49,145.14
OITM077158,ORDR039959,PROD001471,SELR000963,1,14359.79,11.8,12665.33,11424.17,1241.16
OITM077159,ORDR039959,PROD000049,SELR000206,1,6150.57,14.2,5277.19,3981.25,1295.94
OITM077160,ORDR039959,PROD001954,SELR000973,1,6379.07,13.8,5498.76,4646.04,852.72
OITM077161,ORDR039960,PROD003264,SELR000208,3,9843.75,7.0,27464.06,8936.12,655.7
OITM077162,ORDR039961,PROD000551,SELR000464,3,3453.55,22.9,7988.06,2160.34,1507.04
OITM077163,ORDR039962,PROD000943,SELR000680,1,835.72,10.4,748.81,559.03,189.78
OITM077164,ORDR039963,PROD000548,SELR000242,1,10260.45,6.4,9603.78,8905.93,697.85
OITM077165,ORDR039963,PROD001904,SELR000341,1,204.47,9.8,184.43,173.73,10.7
OITM077166,ORDR039963,PROD000799,SELR000381,1,678.31,17.8,557.57,525.54,32.03
OITM077167,ORDR039963,PROD000457,SELR000710,1,420.16,17.3,347.47,339.89,7.58
OITM077168,ORDR039963,PROD002725,SELR000436,1,1501.48,8.5,1373.85,1105.59,268.26
OITM077169,ORDR039963,PROD000339,SELR000970,2,2403.53,7.2,4460.95,1901.91,657.13
OITM077170,ORDR039963,PROD001346,SELR001156,1,1012.85,10.9,902.45,786.5,115.95
OITM077171,ORDR039964,PROD000034,SELR000246,1,695.81,5.8,655.45,498.44,157.01
OITM077172,ORDR039964,PROD002599,SELR000841,2,5156.64,25.0,7734.96,3260.82,1213.32
OITM077173,ORDR039964,PROD001407,SELR001121,1,1876.86,6.8,1749.23,1580.12,169.11
OITM077174,ORDR039964,PROD002499,SELR000021,1,68747.64,5.8,64760.28,56269.14,8491.14
OITM077175,ORDR039964,PROD000338,SELR000392,1,4121.25,12.4,3610.22,3431.81,178.41
OITM077176,ORDR039964,PROD000704,SELR000908,1,2978.89,10.3,2672.06,2061.77,610.29
OITM077177,ORDR039964,PROD001378,SELR000645,1,1127.36,27.8,813.95,733.83,80.12
OITM077178,ORDR039964,PROD003101,SELR001092,2,1551.52,13.9,2671.72,1086.96,497.8
OITM077179,ORDR039964,PROD001461,SELR000718,1,951.16,3.9,914.06,719.8,194.26
OITM077180,ORDR039965,PROD001712,SELR000537,1,2947.75,9.5,2667.71,2212.39,455.32
OITM077181,ORDR039966,PROD001010,SELR000273,1,25187.74,11.3,22341.53,20718.68,1622.85
OITM077182,ORDR039967,PROD001018,SELR001078,2,2732.56,29.4,3858.37,1726.75,404.87
OITM077183,ORDR039967,PROD001037,SELR001102,1,581.09,5.7,547.97,486.07,61.9
OITM077184,ORDR039968,PROD002601,SELR000444,1,2192.48,24.1,1664.09,1684.33,-20.24
OITM077185,ORDR039969,PROD002599,SELR000841,1,5156.64,6.7,4811.15,3260.82,1550.33
OITM077186,ORDR039970,PROD001864,SELR001125,1,641.47,16.2,537.55,435.03,102.52
OITM077187,ORDR039971,PROD003158,SELR000715,3,1004.39,14.6,2573.25,671.18,559.71
OITM077188,ORDR039972,PROD000339,SELR000970,1,2403.53,3.0,2331.42,1901.91,429.51
OITM077189,ORDR039973,PROD002286,SELR001171,1,18415.35,8.4,16868.46,13485.99,3382.47
OITM077190,ORDR039974,PROD000049,SELR000206,1,6150.57,16.9,5111.12,3981.25,1129.87
OITM077191,ORDR039975,PROD002656,SELR000869,1,5482.9,20.0,4386.32,3605.42,780.9
OITM077192,ORDR039976,PROD002737,SELR001132,1,3757.94,9.9,3385.9,2952.68,433.22
OITM077193,ORDR039977,PROD002792,SELR000157,1,2717.24,14.7,2317.81,1782.31,535.5
OITM077194,ORDR039977,PROD002635,SELR000131,3,423.93,3.2,1231.09,345.93,193.3
OITM077195,ORDR039978,PROD001294,SELR000163,1,906.7,16.3,758.91,627.0,131.91
OITM077196,ORDR039979,PROD003463,SELR000936,1,3847.89,17.2,3186.05,2577.49,608.56
OITM077197,ORDR039980,PROD002417,SELR000569,1,3241.91,10.2,2911.24,2697.05,214.19
OITM077198,ORDR039981,PROD000992,SELR000094,1,2228.12,17.6,1835.97,1413.96,422.01
OITM077199,ORDR039981,PROD001685,SELR000109,1,26909.95,8.3,24676.42,24025.4,651.02
OITM077200,ORDR039982,PROD001789,SELR000035,1,1602.06,23.2,1230.38,980.62,249.76
OITM077201,ORDR039982,PROD003381,SELR000392,1,40163.98,9.2,36468.89,35260.53,1208.36
OITM077202,ORDR039983,PROD003029,SELR000328,1,4905.02,14.7,4183.98,3873.99,309.99
OITM077203,ORDR039983,PROD003158,SELR000715,2,1004.39,27.8,1450.34,671.18,107.98
OITM077204,ORDR039984,PROD002599,SELR000841,1,5156.64,12.5,4512.06,3260.82,1251.24
OITM077205,ORDR039985,PROD000525,SELR000080,1,2060.08,19.3,1662.48,1448.25,214.23
OITM077206,ORDR039985,PROD001279,SELR000679,1,1924.55,2.2,1882.21,1424.38,457.83
OITM077207,ORDR039986,PROD002771,SELR000822,1,8812.67,9.2,8001.9,7740.24,261.66
OITM077208,ORDR039986,PROD000001,SELR000473,1,1100.46,7.4,1019.03,923.95,95.08
OITM077209,ORDR039986,PROD003232,SELR000161,1,4356.87,9.5,3942.97,3606.59,336.38
OITM077210,ORDR039986,PROD002286,SELR001171,2,18415.35,17.9,30238.0,13485.99,3266.02
OITM077211,ORDR039987,PROD002286,SELR001171,1,18415.35,9.2,16721.14,13485.99,3235.15
OITM077212,ORDR039987,PROD000610,SELR000865,1,6135.76,17.4,5068.14,4887.54,180.6
OITM077213,ORDR039988,PROD001246,SELR000791,1,58811.87,6.7,54871.47,47222.1,7649.37
OITM077214,ORDR039988,PROD000355,SELR000086,1,620.1,15.9,521.5,454.36,67.14
OITM077215,ORDR039988,PROD002599,SELR000841,1,5156.64,25.9,3821.07,3260.82,560.25
OITM077216,ORDR039989,PROD001817,SELR000247,2,580.39,13.0,1009.88,408.06,193.76
OITM077217,ORDR039989,PROD000858,SELR000353,3,396.36,10.0,1070.17,277.51,237.64
OITM077218,ORDR039989,PROD002646,SELR000175,2,1411.55,11.1,2509.74,1117.81,274.12
OITM077219,ORDR039990,PROD000935,SELR000735,1,295.56,9.5,267.48,218.81,48.67
OITM077220,ORDR039990,PROD002046,SELR000443,3,3440.09,3.6,9948.74,2437.38,2636.6
OITM077221,ORDR039990,PROD000551,SELR000464,1,3453.55,24.4,2610.88,2160.34,450.54
OITM077222,ORDR039991,PROD000669,SELR000733,1,331.04,0.7,328.72,279.85,48.87
OITM077223,ORDR039992,PROD002359,SELR000183,1,2947.04,18.0,2416.57,2002.83,413.74
OITM077224,ORDR039992,PROD001771,SELR000403,1,2005.54,11.3,1778.91,1576.46,202.45
OITM077225,ORDR039993,PROD003112,SELR000679,1,60.41,5.9,56.85,55.63,1.22
OITM077226,ORDR039993,PROD001013,SELR000474,1,60685.1,9.9,54677.28,52419.55,2257.73
OITM077227,ORDR039993,PROD002997,SELR000444,1,4084.62,26.7,2994.03,2998.11,-4.08
OITM077228,ORDR039993,PROD001685,SELR000109,1,26909.95,13.5,23277.11,24025.4,-748.29
OITM077229,ORDR039994,PROD000339,SELR000970,1,2403.53,3.1,2329.02,1901.91,427.11
OITM077230,ORDR039995,PROD002130,SELR000072,2,18014.46,15.5,30444.44,13402.65,3639.14
OITM077231,ORDR039995,PROD001675,SELR001183,1,1429.98,21.3,1125.39,962.36,163.03
OITM077232,ORDR039996,PROD002013,SELR000436,2,39176.76,8.7,71536.76,35069.11,1398.54
OITM077233,ORDR039996,PROD000669,SELR000733,1,331.04,13.3,287.01,279.85,7.16
OITM077234,ORDR039996,PROD002974,SELR000924,3,973.3,16.2,2446.88,739.45,228.53
OITM077235,ORDR039997,PROD001694,SELR001183,3,4928.44,16.7,12316.17,3027.79,3232.8
OITM077236,ORDR039997,PROD000628,SELR000231,2,3848.41,20.0,6157.46,3187.61,-217.76
OITM077237,ORDR039998,PROD002084,SELR001023,2,19990.31,4.9,38021.57,15509.04,7003.49
OITM077238,ORDR039999,PROD000448,SELR000969,1,5494.16,30.5,3818.44,3355.15,463.29
OITM077239,ORDR039999,PROD000628,SELR000231,4,3848.41,11.5,13623.37,3187.61,872.93
OITM077240,ORDR040000,PROD001330,SELR000849,3,6259.72,3.4,18140.67,5012.46,3103.29
OITM077241,ORDR040001,PROD002309,SELR000723,1,2694.14,10.6,2408.56,1871.25,537.31
OITM077242,ORDR040002,PROD001872,SELR000131,1,317.07,4.8,301.85,259.06,42.79
OITM077243,ORDR040003,PROD003447,SELR001145,1,9661.41,11.4,8560.01,6877.08,1682.93
OITM077244,ORDR040004,PROD002287,SELR000302,1,415.44,9.9,374.31,286.89,87.42
OITM077245,ORDR040005,PROD002952,SELR000422,1,1165.37,17.0,967.26,810.01,157.25
OITM077246,ORDR040006,PROD002563,SELR000681,1,826.35,8.9,752.8,633.78,119.02
OITM077247,ORDR040007,PROD002103,SELR000948,2,5757.81,7.2,10686.5,4335.59,2015.32
OITM077248,ORDR040008,PROD001273,SELR000209,1,414.76,3.0,402.32,387.89,14.43
OITM077249,ORDR040008,PROD002130,SELR000072,1,18014.46,3.8,17329.91,13402.65,3927.26
OITM077250,ORDR040009,PROD001155,SELR000108,2,3321.52,13.8,5726.3,2448.25,829.8
OITM077251,ORDR040009,PROD002779,SELR000912,1,727.84,16.3,609.2,568.99,40.21
OITM077252,ORDR040010,PROD002599,SELR000841,1,5156.64,11.5,4563.63,3260.82,1302.81
OITM077253,ORDR040011,PROD000420,SELR001137,1,420.27,7.2,390.01,383.56,6.45
OITM077254,ORDR040012,PROD000942,SELR000038,2,1386.84,4.7,2643.32,1127.9,387.52
OITM077255,ORDR040012,PROD001429,SELR000307,4,120.65,4.7,459.92,103.04,47.76
OITM077256,ORDR040013,PROD000289,SELR000121,1,2002.08,13.9,1723.79,1594.4,129.39
OITM077257,ORDR040013,PROD000143,SELR000795,2,7612.16,12.3,13351.73,6204.36,943.01
OITM077258,ORDR040013,PROD002309,SELR000723,1,2694.14,14.7,2298.1,1871.25,426.85
OITM077259,ORDR040013,PROD001544,SELR001053,1,2956.61,10.8,2637.3,2355.99,281.31
OITM077260,ORDR040014,PROD001461,SELR000718,1,951.16,12.4,833.22,719.8,113.42
OITM077261,ORDR040014,PROD001583,SELR000282,2,1912.76,7.3,3546.26,1566.53,413.2
OITM077262,ORDR040015,PROD002232,SELR000067,1,394.07,24.1,299.1,272.58,26.52
OITM077263,ORDR040016,PROD002735,SELR000589,1,685.92,8.2,629.67,557.42,72.25
OITM077264,ORDR040016,PROD001022,SELR000270,1,1455.5,14.7,1241.54,1031.13,210.41
OITM077265,ORDR040017,PROD002737,SELR001132,2,3757.94,8.9,6846.97,2952.68,941.61
OITM077266,ORDR040017,PROD002599,SELR000841,1,5156.64,20.0,4125.31,3260.82,864.49
OITM077267,ORDR040017,PROD000156,SELR001005,1,4152.37,29.8,2914.96,2604.03,310.93
OITM077268,ORDR040017,PROD003192,SELR000961,1,7103.95,7.6,6564.05,4977.45,1586.6
OITM077269,ORDR040017,PROD000590,SELR000108,1,3183.7,11.0,2833.49,2462.47,371.02
OITM077270,ORDR040017,PROD003248,SELR000689,2,270.98,3.9,520.82,245.0,30.82
OITM077271,ORDR040017,PROD002557,SELR001080,1,7496.1,11.2,6656.54,6046.67,609.87
OITM077272,ORDR040017,PROD000754,SELR001002,1,2016.63,17.9,1655.65,1551.05,104.6
OITM077273,ORDR040017,PROD000632,SELR000507,1,18331.74,9.3,16626.89,15699.31,927.58
OITM077274,ORDR040018,PROD000292,SELR000285,1,958.38,6.3,898.0,848.17,49.83
OITM077275,ORDR040018,PROD002599,SELR000841,1,5156.64,12.3,4522.37,3260.82,1261.55
OITM077276,ORDR040018,PROD000592,SELR000343,4,13009.14,20.6,41317.03,10306.27,91.95
OITM077277,ORDR040019,PROD001461,SELR000718,3,951.16,7.3,2645.18,719.8,485.78
OITM077278,ORDR040019,PROD000327,SELR000903,2,242.76,10.2,436.0,222.21,-8.42
OITM077279,ORDR040020,PROD000498,SELR000966,5,5343.9,10.5,23913.95,3427.58,6776.05
OITM077280,ORDR040020,PROD000065,SELR000665,1,449.82,12.4,394.04,313.73,80.31
OITM077281,ORDR040021,PROD003336,SELR000077,1,529.26,34.3,347.72,359.73,-12.01
OITM077282,ORDR040021,PROD003106,SELR000788,2,373.31,11.0,664.49,284.91,94.67
OITM077283,ORDR040022,PROD000566,SELR001000,2,380.92,10.6,681.08,291.58,97.92
OITM077284,ORDR040023,PROD001943,SELR000483,2,274.1,4.8,521.89,227.65,66.59
OITM077285,ORDR040023,PROD000408,SELR001065,1,326.36,12.3,286.22,214.49,71.73
OITM077286,ORDR040023,PROD000375,SELR000324,1,170.37,2.6,165.94,145.4,20.54
OITM077287,ORDR040024,PROD003453,SELR000248,1,232.66,20.2,185.66,164.27,21.39
OITM077288,ORDR040024,PROD001165,SELR000519,4,442.77,4.3,1694.92,328.67,380.24
OITM077289,ORDR040024,PROD001052,SELR000724,4,764.04,9.5,2765.82,493.08,793.5
OITM077290,ORDR040024,PROD001858,SELR001161,2,52.55,4.6,100.27,47.27,5.73
OITM077291,ORDR040025,PROD000797,SELR000376,5,1411.3,17.9,5793.39,875.73,1414.74
OITM077292,ORDR040026,PROD000468,SELR000082,2,15041.91,14.8,25631.41,11098.33,3434.75
OITM077293,ORDR040027,PROD000987,SELR001168,1,13876.6,7.0,12905.24,9833.66,3071.58
OITM077294,ORDR040027,PROD000454,SELR000125,2,1749.34,21.4,2749.96,1137.76,474.44
OITM077295,ORDR040027,PROD001314,SELR000796,1,258.32,11.7,228.1,212.44,15.66
OITM077296,ORDR040028,PROD003139,SELR000583,1,1185.66,18.7,963.94,884.32,79.62
OITM077297,ORDR040029,PROD002599,SELR000841,1,5156.64,24.7,3882.95,3260.82,622.13
OITM077298,ORDR040030,PROD002599,SELR000841,1,5156.64,11.4,4568.78,3260.82,1307.96
OITM077299,ORDR040031,PROD002599,SELR000841,1,5156.64,14.1,4429.55,3260.82,1168.73
OITM077300,ORDR040032,PROD003453,SELR000248,3,232.66,8.8,636.56,164.27,143.75
OITM077301,ORDR040033,PROD002320,SELR000206,3,12781.9,19.8,30753.25,8837.92,4239.49
OITM077302,ORDR040034,PROD003057,SELR000594,1,10454.96,18.3,8541.7,7827.56,714.14
OITM077303,ORDR040034,PROD000247,SELR000060,1,248.16,17.7,204.24,201.48,2.76
OITM077304,ORDR040035,PROD002557,SELR001080,1,7496.1,8.4,6866.43,6046.67,819.76
OITM077305,ORDR040036,PROD003020,SELR000499,1,1671.02,16.2,1400.31,1275.15,125.16
OITM077306,ORDR040036,PROD000992,SELR000094,1,2228.12,19.9,1784.72,1413.96,370.76
OITM077307,ORDR040037,PROD000264,SELR000123,1,2601.81,10.4,2331.22,2280.86,50.36
OITM077308,ORDR040038,PROD001053,SELR000704,1,410.84,15.0,349.21,299.82,49.39
OITM077309,ORDR040039,PROD002536,SELR000841,5,3458.23,15.9,14541.86,2301.24,3035.66
OITM077310,ORDR040040,PROD001778,SELR000269,1,3385.41,6.2,3175.51,2555.52,619.99
OITM077311,ORDR040041,PROD003086,SELR000356,1,255.87,3.3,247.43,202.47,44.96
OITM077312,ORDR040041,PROD000954,SELR000519,1,420.75,12.0,370.26,327.98,42.28
OITM077313,ORDR040041,PROD001399,SELR000906,1,1829.46,16.3,1531.26,1281.35,249.91
OITM077314,ORDR040041,PROD000120,SELR000898,1,2660.94,18.7,2163.34,1904.97,258.37
OITM077315,ORDR040041,PROD002880,SELR000561,1,587.83,12.7,513.18,429.35,83.83
OITM077316,ORDR040042,PROD000784,SELR000815,1,11499.07,15.4,9728.21,8297.6,1430.61
OITM077317,ORDR040043,PROD000107,SELR000731,1,4495.27,21.2,3542.27,3320.35,221.92
OITM077318,ORDR040043,PROD000448,SELR000969,1,5494.16,12.7,4796.4,3355.15,1441.25
OITM077319,ORDR040044,PROD001555,SELR000324,2,395.12,4.9,751.52,312.91,125.7
OITM077320,ORDR040045,PROD001602,SELR000797,1,1166.82,27.2,849.44,800.46,48.98
OITM077321,ORDR040045,PROD003222,SELR000207,2,2690.84,8.7,4913.47,2088.3,736.87
OITM077322,ORDR040046,PROD000458,SELR000662,1,635.16,14.1,545.6,493.88,51.72
OITM077323,ORDR040046,PROD002629,SELR000077,1,2333.95,21.6,1829.82,1788.29,41.53
OITM077324,ORDR040046,PROD000704,SELR000908,1,2978.89,5.7,2809.09,2061.77,747.32
OITM077325,ORDR040046,PROD001038,SELR001065,1,464.41,18.5,378.49,320.77,57.72
OITM077326,ORDR040047,PROD001812,SELR000409,1,2872.86,11.9,2530.99,2266.93,264.06
OITM077327,ORDR040048,PROD001279,SELR000679,3,1924.55,11.9,5086.59,1424.38,813.45
OITM077328,ORDR040049,PROD001864,SELR001125,1,641.47,10.8,572.19,435.03,137.16
OITM077329,ORDR040049,PROD001785,SELR000897,1,19046.84,16.6,15885.06,15106.5,778.56
OITM077330,ORDR040050,PROD002332,SELR000288,1,1028.7,17.6,847.65,801.81,45.84
OITM077331,ORDR040050,PROD002746,SELR000421,2,3211.62,27.4,4663.27,1984.43,694.41
OITM077332,ORDR040050,PROD002599,SELR000841,1,5156.64,31.6,3527.14,3260.82,266.32
OITM077333,ORDR040050,PROD003453,SELR000248,1,232.66,3.5,224.52,164.27,60.25
OITM077334,ORDR040050,PROD000248,SELR000534,2,724.49,22.9,1117.16,506.54,104.08
OITM077335,ORDR040051,PROD001112,SELR000611,1,2715.14,8.6,2481.64,1741.94,739.7
OITM077336,ORDR040052,PROD001707,SELR000499,1,1181.08,6.9,1099.59,1057.74,41.85
OITM077337,ORDR040052,PROD000035,SELR000157,3,195.9,1.8,577.12,141.26,153.34
