order_id,customer_id,order_date,order_status,cancellation_reason,shipped_date,delivery_date,expected_delivery_date,delivery_city,delivery_state,order_total,delivery_days,delivery_delay,customer_segment
ORDR042053,CUST032904,2024-12-29,Cancelled,Delayed Processing,,,,Bengaluru,Karnataka,32474.63,,,Repeat
ORDR042054,CUST011908,2024-12-29,Delivered,,2024-12-31,2025-01-04,2025-01-03,Kolkata,West Bengal,12739.7,4.0,1.0,Repeat
ORDR042055,CUST025452,2024-12-29,Delivered,,2024-12-31,2025-01-04,2025-01-04,Nellore,Andhra Pradesh,2672.75,4.0,0.0,New
ORDR042056,CUST031623,2024-12-29,Cancelled,Payment Issue,,,,Kanpur,Uttar Pradesh,1722.71,,,Repeat
ORDR042057,CUST012136,2024-12-29,Delivered,,2024-12-29,2024-12-31,2025-01-02,Ahmedabad,Gujarat,17561.03,2.0,-2.0,Repeat
ORDR042058,CUST035160,2024-12-29,Delivered,,2024-12-30,2025-01-01,2025-01-01,Mumbai,Maharashtra,761.7,2.0,0.0,Repeat
ORDR042059,CUST002139,2024-12-29,Delivered,,2024-12-30,2025-01-04,2025-01-03,Kolkata,West Bengal,1241.99,5.0,1.0,Repeat
ORDR042060,CUST016388,2024-12-29,Pending,,,,2025-01-04,Nagpur,Maharashtra,22977.33,,,Repeat
ORDR042061,CUST010223,2024-12-29,Delivered,,2024-12-30,2025-01-04,2025-01-04,Mangaluru,Karnataka,82016.05,5.0,0.0,Repeat
ORDR042062,CUST015512,2024-12-29,Cancelled,Payment Issue,,,,Aligarh,Uttar Pradesh,4312.98,,,New
ORDR042063,CUST018680,2024-12-29,Delivered,,2024-12-31,2025-01-03,2025-01-02,Mumbai,Maharashtra,3690.97,3.0,1.0,Repeat
ORDR042064,CUST012139,2024-12-29,Delivered,,2024-12-29,2025-01-03,2025-01-04,Aligarh,Uttar Pradesh,8751.25,5.0,-1.0,Repeat
ORDR042065,CUST000448,2024-12-29,Cancelled,Payment Issue,,,,Delhi,Delhi,8923.9,,,Repeat
ORDR042066,CUST033736,2024-12-29,Delivered,,2024-12-31,2025-01-13,2025-01-03,Patna,Bihar,3110.17,13.0,10.0,Repeat
ORDR042067,CUST024732,2024-12-29,Cancelled,Delayed Processing,,,,Bengaluru,Karnataka,9431.63,,,Repeat
ORDR042068,CUST022722,2024-12-29,Delivered,,2024-12-29,2024-12-30,2025-01-01,Mumbai,Maharashtra,1792.62,1.0,-2.0,VIP
ORDR042069,CUST034086,2024-12-29,Delivered,,2024-12-29,2024-12-30,2025-01-01,Noida,Uttar Pradesh,49186.38,1.0,-2.0,Repeat
ORDR042070,CUST010351,2024-12-29,Delivered,,2024-12-29,2024-12-30,2025-01-01,Ahmedabad,Gujarat,1665.15,1.0,-2.0,Repeat
ORDR042071,CUST032278,2024-12-29,Delivered,,2024-12-31,2025-01-04,2025-01-03,Bengaluru,Karnataka,3591.82,4.0,1.0,Repeat
ORDR042072,CUST020176,2024-12-29,Delivered,,2024-12-29,2025-01-02,2025-01-03,Bhubaneswar,Odisha,48573.89,4.0,-1.0,Repeat
ORDR042073,CUST026013,2024-12-29,Delivered,,2024-12-29,2025-01-05,2025-01-03,Visakhapatnam,Andhra Pradesh,4674.43,7.0,2.0,Repeat
ORDR042074,CUST016978,2024-12-29,Delivered,,2024-12-29,2025-01-04,2025-01-03,Rajkot,Gujarat,253.29,6.0,1.0,Repeat
ORDR042075,CUST017478,2024-12-29,Delivered,,2024-12-29,2025-01-04,2025-01-03,Ludhiana,Punjab,27578.77,6.0,1.0,Repeat
ORDR042076,CUST033782,2024-12-29,Delivered,,2024-12-31,2025-01-04,2025-01-02,Mumbai,Maharashtra,10102.16,4.0,2.0,Repeat
ORDR042077,CUST009897,2024-12-29,Shipped,,2024-12-29,,2025-01-02,Delhi,Delhi,2832.52,,,Repeat
ORDR042078,CUST003789,2024-12-29,Delivered,,2024-12-30,2025-01-05,2025-01-03,Kota,Rajasthan,390.42,6.0,2.0,New
ORDR042079,CUST021084,2024-12-29,Delivered,,2024-12-29,2025-01-07,2025-01-04,Nagpur,Maharashtra,9069.19,9.0,3.0,Repeat
ORDR042080,CUST015806,2024-12-29,Delivered,,2024-12-30,2025-01-06,2025-01-03,Guwahati,Assam,16553.93,7.0,3.0,Repeat
ORDR042081,CUST016517,2024-12-29,Delivered,,2024-12-31,2025-01-04,2025-01-01,Noida,Uttar Pradesh,29310.56,4.0,3.0,Repeat
ORDR042082,CUST018285,2024-12-29,Delivered,,2024-12-30,2025-01-03,2025-01-02,Delhi,Delhi,16579.44,4.0,1.0,Repeat
ORDR042083,CUST010397,2024-12-29,Delivered,,2024-12-30,2025-01-04,2025-01-02,Surat,Gujarat,1650.99,5.0,2.0,Repeat
ORDR042084,CUST030666,2024-12-29,Delivered,,2024-12-31,2025-01-03,2025-01-03,Bengaluru,Karnataka,4479.92,3.0,0.0,Repeat
ORDR042085,CUST032273,2024-12-29,Delivered,,2024-12-29,2025-01-02,2025-01-03,Kanpur,Uttar Pradesh,20501.13,4.0,-1.0,New
ORDR042086,CUST017407,2024-12-29,Delivered,,2024-12-30,2025-01-05,2025-01-02,Kanpur,Uttar Pradesh,27865.55,6.0,3.0,Repeat
ORDR042087,CUST015772,2024-12-29,Delivered,,2024-12-31,2025-01-04,2025-01-02,Mumbai,Maharashtra,78836.74,4.0,2.0,New
ORDR042088,CUST002166,2024-12-29,Delivered,,2024-12-29,2025-01-10,2025-01-04,Jaipur,Rajasthan,4392.69,12.0,6.0,Repeat
ORDR042089,CUST032133,2024-12-29,Cancelled,Payment Issue,,,,Bengaluru,Karnataka,1536.98,,,Repeat
ORDR042090,CUST025218,2024-12-29,Returned,,2024-12-30,2025-01-03,2025-01-02,Mumbai,Maharashtra,15407.16,4.0,1.0,New
ORDR042091,CUST011891,2024-12-29,Delivered,,2024-12-31,2025-01-07,2025-01-04,Lucknow,Uttar Pradesh,2940.9,7.0,3.0,Repeat
ORDR042092,CUST005973,2024-12-29,Delivered,,2024-12-29,2025-01-04,2025-01-03,Mumbai,Maharashtra,4823.98,6.0,1.0,New
ORDR042093,CUST011730,2024-12-29,Delivered,,2024-12-29,2024-12-31,2025-01-02,Delhi,Delhi,574.99,2.0,-2.0,New
ORDR042094,CUST006708,2024-12-29,Delivered,,2024-12-30,2025-01-06,2025-01-01,Delhi,Delhi,14305.46,7.0,5.0,Repeat
ORDR042095,CUST002822,2024-12-29,Delivered,,2024-12-31,2025-01-04,2025-01-03,Bhubaneswar,Odisha,5380.28,4.0,1.0,Repeat
ORDR042096,CUST006704,2024-12-29,Delivered,,2024-12-30,2025-01-05,2025-01-04,Solapur,Maharashtra,30947.07,6.0,1.0,Repeat
ORDR042097,CUST039042,2024-12-29,Delivered,,2024-12-30,2025-01-06,2025-01-03,Pune,Maharashtra,53402.81,7.0,3.0,Repeat
ORDR042098,CUST000622,2024-12-30,Delivered,,2025-01-01,2025-01-05,2025-01-04,Gwalior,Madhya Pradesh,52407.34,4.0,1.0,Repeat
ORDR042099,CUST018509,2024-12-30,Shipped,,2025-01-01,,2025-01-03,Chennai,Tamil Nadu,697.2,,,VIP
ORDR042100,CUST006698,2024-12-30,Delivered,,2025-01-01,2025-01-07,2025-01-06,Cuttack,Odisha,2153.15,6.0,1.0,New
ORDR042101,CUST015007,2024-12-30,Delivered,,2024-12-31,2025-01-04,2025-01-02,Delhi,Delhi,181.75,4.0,2.0,New
ORDR042102,CUST018049,2024-12-30,Delivered,,2025-01-01,2025-01-06,2025-01-03,Hyderabad,Telangana,1999.36,5.0,3.0,Repeat
ORDR042103,CUST026406,2024-12-30,Delivered,,2025-01-01,2025-01-04,2025-01-04,Meerut,Uttar Pradesh,2230.46,3.0,0.0,Repeat
ORDR042104,CUST013152,2024-12-30,Cancelled,Customer Changed Mind,,,,Bengaluru,Karnataka,6019.37,,,New
ORDR042105,CUST020152,2024-12-30,Delivered,,2024-12-30,2025-01-02,2025-01-03,Bengaluru,Karnataka,176.36,3.0,-1.0,Repeat
ORDR042106,CUST038283,2024-12-30,Shipped,,2024-12-30,,2025-01-02,Kolkata,West Bengal,7161.17,,,Repeat
ORDR042107,CUST013333,2024-12-30,Cancelled,Payment Issue,,,,Delhi,Delhi,414.68,,,Repeat
ORDR042108,CUST026606,2024-12-30,Delivered,,2024-12-30,2025-01-05,2025-01-05,Rajkot,Gujarat,1268.26,6.0,0.0,New
ORDR042109,CUST033118,2024-12-30,Delivered,,2024-12-30,2025-01-07,2025-01-07,Mangaluru,Karnataka,11371.78,8.0,0.0,Repeat
ORDR042110,CUST011395,2024-12-30,Delivered,,2024-12-30,2025-01-04,2025-01-04,Ludhiana,Punjab,963.57,5.0,0.0,New
ORDR042111,CUST029555,2024-12-30,Shipped,,2024-12-31,,2025-01-05,Bareilly,Uttar Pradesh,202.77,,,Repeat
ORDR042112,CUST018510,2024-12-30,Delivered,,2024-12-30,2025-01-02,2025-01-03,Jaipur,Rajasthan,5792.13,3.0,-1.0,New
ORDR042113,CUST019052,2024-12-30,Delivered,,2024-12-30,2025-01-03,2025-01-03,Noida,Uttar Pradesh,1115.72,4.0,0.0,Repeat
ORDR042114,CUST010223,2024-12-30,Returned,,2025-01-01,2025-01-08,2025-01-06,Mangaluru,Karnataka,214.65,7.0,2.0,Repeat
ORDR042115,CUST020314,2024-12-30,Delivered,,2025-01-01,2025-01-05,2025-01-04,Kota,Rajasthan,267.15,4.0,1.0,Repeat
ORDR042116,CUST030707,2024-12-30,Delivered,,2024-12-30,2025-01-12,2025-01-04,Mysuru,Karnataka,111.45,13.0,8.0,Repeat
ORDR042117,CUST002536,2024-12-30,Returned,,2024-12-30,2025-01-12,2025-01-04,Indore,Madhya Pradesh,603.99,13.0,8.0,New
ORDR042118,CUST026885,2024-12-30,Delivered,,2025-01-01,2025-01-04,2025-01-03,Jaipur,Rajasthan,2951.84,3.0,1.0,New
ORDR042119,CUST022796,2024-12-30,Cancelled,Pricing Issue,,,,Hyderabad,Telangana,102670.74,,,Repeat
ORDR042120,CUST014387,2024-12-30,Delivered,,2024-12-30,2025-01-04,2025-01-04,Bengaluru,Karnataka,134.01,5.0,0.0,New
ORDR042121,CUST007013,2024-12-30,Delivered,,2025-01-01,2025-01-06,2025-01-04,Coimbatore,Tamil Nadu,11816.68,5.0,2.0,Repeat
ORDR042122,CUST021883,2024-12-30,Delivered,,2024-12-30,2025-01-05,2025-01-05,Solapur,Maharashtra,243.44,6.0,0.0,Repeat
ORDR042123,CUST014085,2024-12-30,Delivered,,2025-01-01,2025-01-06,2025-01-06,Nellore,Andhra Pradesh,1600.92,5.0,0.0,Repeat
ORDR042124,CUST030861,2024-12-30,Delivered,,2024-12-30,2025-01-05,2025-01-04,Gorakhpur,Uttar Pradesh,22164.75,6.0,1.0,Repeat
ORDR042125,CUST034251,2024-12-30,Delivered,,2025-01-01,2025-01-05,2025-01-02,Bengaluru,Karnataka,19593.23,4.0,3.0,Repeat
ORDR042126,CUST006887,2024-12-30,Delivered,,2025-01-01,2025-01-09,2025-01-05,Varanasi,Uttar Pradesh,4417.82,8.0,4.0,New
ORDR042127,CUST034366,2024-12-30,Returned,,2024-12-31,2025-01-05,2025-01-05,Bhubaneswar,Odisha,9469.23,5.0,0.0,Repeat
ORDR042128,CUST029304,2024-12-30,Delivered,,2024-12-31,2025-01-02,2025-01-04,Chandigarh,Chandigarh,2926.48,2.0,-2.0,Repeat
ORDR042129,CUST006481,2024-12-30,Delivered,,2024-12-30,2025-01-04,2025-01-03,Chennai,Tamil Nadu,5988.48,5.0,1.0,Repeat
ORDR042130,CUST010164,2024-12-30,Delivered,,2024-12-31,2025-01-06,2025-01-03,Kochi,Kerala,2491.53,6.0,3.0,Repeat
ORDR042131,CUST037452,2024-12-30,Delivered,,2024-12-30,2025-01-03,2025-01-02,Bengaluru,Karnataka,1127.89,4.0,1.0,Repeat
ORDR042132,CUST030460,2024-12-30,Pending,,,,2025-01-02,Delhi,Delhi,5971.83,,,Repeat
ORDR042133,CUST010844,2024-12-30,Delivered,,2025-01-01,2025-01-04,2025-01-04,Aurangabad,Maharashtra,308.73,3.0,0.0,Repeat
ORDR042134,CUST014747,2024-12-30,Delivered,,2024-12-30,2025-01-02,2025-01-03,Noida,Uttar Pradesh,82.83,3.0,-1.0,New
ORDR042135,CUST038430,2024-12-30,Pending,,,,2025-01-03,Ahmedabad,Gujarat,11364.94,,,New
ORDR042136,CUST014745,2024-12-30,Delivered,,2025-01-01,2025-01-02,2025-01-03,Noida,Uttar Pradesh,6611.0,1.0,-1.0,Repeat
ORDR042137,CUST034083,2024-12-30,Returned,,2024-12-31,2025-01-04,2025-01-04,Bengaluru,Karnataka,8725.9,4.0,0.0,Repeat
ORDR042138,CUST026375,2024-12-30,Returned,,2024-12-31,2025-01-06,2025-01-07,Patiala,Punjab,14327.14,6.0,-1.0,Repeat
ORDR042139,CUST008334,2024-12-30,Delivered,,2024-12-31,2025-01-02,2025-01-03,Delhi,Delhi,5483.43,2.0,-1.0,Repeat
ORDR042140,CUST029398,2024-12-30,Delivered,,2024-12-30,2025-01-04,2025-01-04,Delhi,Delhi,5948.78,5.0,0.0,Repeat
ORDR042141,CUST025237,2024-12-30,Delivered,,2025-01-01,2025-01-07,2025-01-04,Delhi,Delhi,421.76,6.0,3.0,Repeat
ORDR042142,CUST030488,2024-12-30,Delivered,,2025-01-01,2025-01-07,2025-01-05,Jabalpur,Madhya Pradesh,8483.14,6.0,2.0,Repeat
ORDR042143,CUST029196,2024-12-30,Delivered,,2024-12-30,2025-01-05,2025-01-05,Varanasi,Uttar Pradesh,452.24,6.0,0.0,Repeat
ORDR042144,CUST019991,2024-12-30,Delivered,,2024-12-31,2025-01-05,2025-01-02,Pune,Maharashtra,32500.26,5.0,3.0,Repeat
ORDR042145,CUST009682,2024-12-30,Delivered,,2024-12-31,2025-01-04,2025-01-05,Jabalpur,Madhya Pradesh,2985.7,4.0,-1.0,New
ORDR042146,CUST034027,2024-12-30,Delivered,,2024-12-31,2025-01-10,2025-01-05,Faridabad,Haryana,21440.51,10.0,5.0,Repeat
ORDR042147,CUST026632,2024-12-30,Delivered,,2024-12-30,2025-01-04,2025-01-04,Noida,Uttar Pradesh,528.47,5.0,0.0,Repeat
ORDR042148,CUST026639,2024-12-30,Delivered,,2025-01-01,2025-01-04,2025-01-03,Rajkot,Gujarat,38782.73,3.0,1.0,Repeat
ORDR042149,CUST014901,2024-12-30,Delivered,,2024-12-30,2025-01-03,2025-01-03,Mumbai,Maharashtra,11448.34,4.0,0.0,Repeat
ORDR042150,CUST023104,2024-12-30,Delivered,,2025-01-01,2025-01-04,2025-01-03,Chandigarh,Chandigarh,200.87,3.0,1.0,Repeat
ORDR042151,CUST027996,2024-12-30,Delivered,,2024-12-31,2025-01-05,2025-01-04,Gwalior,Madhya Pradesh,6762.06,5.0,1.0,Repeat
ORDR042152,CUST023476,2024-12-30,Delivered,,2024-12-31,2025-01-08,2025-01-05,Rourkela,Odisha,14038.8,8.0,3.0,New
ORDR042153,CUST002032,2024-12-30,Cancelled,Product Unavailable,,,,Madurai,Tamil Nadu,445.85,,,VIP
ORDR042154,CUST019997,2024-12-30,Delivered,,2024-12-31,2025-01-06,2025-01-03,Bengaluru,Karnataka,2154.69,6.0,3.0,Repeat
ORDR042155,CUST020530,2024-12-30,Returned,,2025-01-01,2025-01-06,2025-01-04,Jamshedpur,Jharkhand,282.07,5.0,2.0,New
ORDR042156,CUST003419,2024-12-30,Delivered,,2024-12-30,2025-01-07,2025-01-06,Shimla,Himachal Pradesh,21853.02,8.0,1.0,Repeat
ORDR042157,CUST030422,2024-12-30,Delivered,,2024-12-30,2025-01-01,2025-01-04,Lucknow,Uttar Pradesh,11086.42,2.0,-3.0,Repeat
ORDR042158,CUST020319,2024-12-30,Delivered,,2024-12-30,2025-01-03,2025-01-02,Bengaluru,Karnataka,11008.28,4.0,1.0,Repeat
ORDR042159,CUST003291,2024-12-30,Pending,,,,2025-01-03,Ludhiana,Punjab,6603.4,,,Repeat
ORDR042160,CUST023539,2024-12-30,Cancelled,Pricing Issue,,,,Hyderabad,Telangana,2801.82,,,Repeat
ORDR042161,CUST032483,2024-12-30,Delivered,,2024-12-30,2025-01-02,2025-01-03,Ludhiana,Punjab,14000.91,3.0,-1.0,Repeat
ORDR042162,CUST035132,2024-12-30,Delivered,,2024-12-31,2025-01-03,2025-01-04,Faridabad,Haryana,21973.04,3.0,-1.0,Repeat
ORDR042163,CUST006442,2024-12-30,Delivered,,2024-12-30,2025-01-04,2025-01-05,Panaji,Goa,51782.26,5.0,-1.0,New
ORDR042164,CUST020440,2024-12-30,Delivered,,2024-12-30,2025-01-04,2025-01-05,Ghaziabad,Uttar Pradesh,2955.84,5.0,-1.0,Repeat
ORDR042165,CUST008411,2024-12-30,Delivered,,2025-01-01,2025-01-04,2025-01-04,Delhi,Delhi,1365.73,3.0,0.0,Repeat
ORDR042166,CUST011022,2024-12-30,Delivered,,2024-12-31,2025-01-04,2025-01-04,Mumbai,Maharashtra,718.11,4.0,0.0,Repeat
ORDR042167,CUST028140,2024-12-30,Delivered,,2024-12-30,2025-01-03,2025-01-03,Nagpur,Maharashtra,357.16,4.0,0.0,Repeat
ORDR042168,CUST004294,2024-12-30,Pending,,,,2025-01-02,Bengaluru,Karnataka,63776.76,,,Repeat
ORDR042169,CUST006210,2024-12-30,Delivered,,2025-01-01,2025-01-02,2025-01-03,Ahmedabad,Gujarat,646.04,1.0,-1.0,Repeat
ORDR042170,CUST002733,2024-12-30,Delivered,,2024-12-30,2025-01-02,2025-01-03,Chennai,Tamil Nadu,263.63,3.0,-1.0,Repeat
ORDR042171,CUST033436,2024-12-30,Returned,,2024-12-30,2025-01-03,2025-01-03,Thiruvananthapuram,Kerala,19564.87,4.0,0.0,VIP
ORDR042172,CUST029027,2024-12-30,Delivered,,2025-01-01,2025-01-05,2025-01-04,Mumbai,Maharashtra,2038.1,4.0,1.0,Repeat
ORDR042173,CUST001530,2024-12-30,Delivered,,2024-12-31,2025-01-02,2025-01-02,Delhi,Delhi,1280.2,2.0,0.0,Repeat
ORDR042174,CUST010473,2024-12-30,Delivered,,2024-12-30,2025-01-06,2025-01-03,Hyderabad,Telangana,84473.0,7.0,3.0,Repeat
ORDR042175,CUST004815,2024-12-30,Cancelled,Customer Changed Mind,,,,Indore,Madhya Pradesh,2708.33,,,New
ORDR042176,CUST012008,2024-12-30,Delivered,,2024-12-31,2025-01-06,2025-01-05,Belagavi,Karnataka,1544.45,6.0,1.0,Repeat
ORDR042177,CUST023049,2024-12-30,Delivered,,2024-12-30,2025-01-04,2025-01-05,Indore,Madhya Pradesh,9817.41,5.0,-1.0,Repeat
ORDR042178,CUST002953,2024-12-30,Delivered,,2024-12-30,2025-01-03,2025-01-03,Jaipur,Rajasthan,35260.58,4.0,0.0,New
ORDR042179,CUST012008,2024-12-30,Delivered,,2025-01-01,2025-01-04,2025-01-02,Kolkata,West Bengal,1722.81,3.0,2.0,Repeat
ORDR042180,CUST024907,2024-12-30,Delivered,,2024-12-30,2025-01-01,2025-01-03,Chennai,Tamil Nadu,3165.95,2.0,-2.0,Repeat
ORDR042181,CUST024608,2024-12-30,Delivered,,2024-12-31,2025-01-03,2025-01-04,Warangal,Telangana,79.76,3.0,-1.0,Repeat
ORDR042182,CUST013669,2024-12-30,Cancelled,Delayed Processing,,,,Lucknow,Uttar Pradesh,5362.09,,,Repeat
ORDR042183,CUST035480,2024-12-30,Delivered,,2025-01-01,2025-01-06,2025-01-02,Mumbai,Maharashtra,226.58,5.0,4.0,Repeat
ORDR042184,CUST019607,2024-12-30,Delivered,,2024-12-31,2025-01-05,2025-01-04,Bengaluru,Karnataka,1588.64,5.0,1.0,Repeat
ORDR042185,CUST027517,2024-12-30,Delivered,,2024-12-31,2025-01-05,2025-01-03,Bhopal,Madhya Pradesh,23198.59,5.0,2.0,Repeat
ORDR042186,CUST022497,2024-12-30,Delivered,,2024-12-31,2025-01-08,2025-01-06,Jammu,Jammu And Kashmir,19461.67,8.0,2.0,Repeat
ORDR042187,CUST009734,2024-12-30,Delivered,,2025-01-01,2025-01-06,2025-01-04,Mumbai,Maharashtra,2843.14,5.0,2.0,Repeat
ORDR042188,CUST035928,2024-12-30,Delivered,,2025-01-01,2025-01-07,2025-01-04,Ahmedabad,Gujarat,26188.77,6.0,3.0,New
ORDR042189,CUST021845,2024-12-30,Delivered,,2024-12-30,2025-01-05,2025-01-05,Salem,Tamil Nadu,396.49,6.0,0.0,New
ORDR042190,CUST005523,2024-12-30,Delivered,,2025-01-01,2025-01-04,2025-01-04,Delhi,Delhi,1616.66,3.0,0.0,New
ORDR042191,CUST020925,2024-12-30,Returned,,2024-12-31,2025-01-09,2025-01-07,Mangaluru,Karnataka,62295.1,9.0,2.0,New
ORDR042192,CUST000177,2024-12-30,Delivered,,2025-01-01,2025-01-07,2025-01-04,Bhopal,Madhya Pradesh,4538.57,6.0,3.0,Repeat
ORDR042193,CUST015601,2024-12-30,Cancelled,Payment Issue,,,,Visakhapatnam,Andhra Pradesh,2333.13,,,Repeat
ORDR042194,CUST036226,2024-12-30,Delivered,,2024-12-31,2025-01-13,2025-01-05,Warangal,Telangana,522.38,13.0,8.0,New
ORDR042195,CUST027813,2024-12-30,Delivered,,2024-12-30,2025-01-07,2025-01-03,Ghaziabad,Uttar Pradesh,1522.39,8.0,4.0,Repeat
ORDR042196,CUST035406,2024-12-30,Delivered,,2024-12-31,2025-01-04,2025-01-03,Hyderabad,Telangana,870.9,4.0,1.0,New
ORDR042197,CUST010249,2024-12-30,Delivered,,2024-12-30,2025-01-05,2025-01-04,Hyderabad,Telangana,3475.44,6.0,1.0,Repeat
ORDR042198,CUST033436,2024-12-30,Delivered,,2025-01-01,2025-01-07,2025-01-03,Thiruvananthapuram,Kerala,471.41,6.0,4.0,VIP
ORDR042199,CUST007567,2024-12-30,Delivered,,2024-12-30,2025-01-02,2025-01-02,Bengaluru,Karnataka,6413.13,3.0,0.0,Repeat
ORDR042200,CUST015362,2024-12-30,Delivered,,2025-01-01,2025-01-08,2025-01-05,Agra,Uttar Pradesh,1662.7,7.0,3.0,VIP
ORDR042201,CUST031268,2024-12-30,Delivered,,2024-12-31,2025-01-04,2025-01-03,Kolkata,West Bengal,1164.66,4.0,1.0,Repeat
ORDR042202,CUST008991,2024-12-30,Delivered,,2025-01-01,2025-01-06,2025-01-03,Pune,Maharashtra,35996.6,5.0,3.0,Repeat
ORDR042203,CUST036604,2024-12-30,Delivered,,2024-12-31,2025-01-03,2025-01-04,Bareilly,Uttar Pradesh,52571.48,3.0,-1.0,VIP
ORDR042204,CUST002944,2024-12-30,Delivered,,2025-01-01,2025-01-09,2025-01-05,Nagpur,Maharashtra,5132.2,8.0,4.0,Repeat
ORDR042205,CUST034670,2024-12-30,Delivered,,2025-01-01,2025-01-02,2025-01-02,Mumbai,Maharashtra,1151.16,1.0,0.0,New
ORDR042206,CUST001091,2024-12-30,Delivered,,2024-12-30,2024-12-31,2025-01-03,Ahmedabad,Gujarat,783.57,1.0,-3.0,Repeat
ORDR042207,CUST034722,2024-12-30,Cancelled,Customer Changed Mind,,,,Hyderabad,Telangana,650.81,,,New
ORDR042208,CUST017294,2024-12-30,Delivered,,2024-12-30,2025-01-03,2025-01-04,Madurai,Tamil Nadu,1649.4,4.0,-1.0,Repeat
ORDR042209,CUST017565,2024-12-30,Delivered,,2024-12-30,2025-01-04,2025-01-05,Raipur,Chhattisgarh,10183.69,5.0,-1.0,Repeat
ORDR042210,CUST004101,2024-12-30,Delivered,,2025-01-01,2025-01-09,2025-01-05,Nagpur,Maharashtra,2765.29,8.0,4.0,Repeat
ORDR042211,CUST011072,2024-12-30,Delivered,,2025-01-01,2025-01-05,2025-01-04,Kochi,Kerala,290.54,4.0,1.0,Repeat
ORDR042212,CUST008409,2024-12-30,Delivered,,2024-12-30,2025-01-04,2025-01-04,Kochi,Kerala,79222.89,5.0,0.0,Repeat
ORDR042213,CUST036945,2024-12-30,Delivered,,2025-01-01,2025-01-05,2025-01-02,Mumbai,Maharashtra,16885.86,4.0,3.0,New
ORDR042214,CUST017179,2024-12-30,Delivered,,2025-01-01,2025-01-07,2025-01-05,Visakhapatnam,Andhra Pradesh,13130.82,6.0,2.0,Repeat
ORDR042215,CUST013563,2024-12-30,Returned,,2024-12-31,2025-01-04,2025-01-04,Hyderabad,Telangana,854.73,4.0,0.0,Repeat
ORDR042216,CUST032627,2024-12-30,Delivered,,2025-01-01,2025-01-05,2025-01-03,Bengaluru,Karnataka,866.89,4.0,2.0,New
ORDR042217,CUST016821,2024-12-30,Delivered,,2025-01-01,2025-01-06,2025-01-05,Gorakhpur,Uttar Pradesh,855.9,5.0,1.0,New
ORDR042218,CUST013563,2024-12-30,Delivered,,2024-12-31,2025-01-03,2025-01-03,Hyderabad,Telangana,1762.33,3.0,0.0,Repeat
ORDR042219,CUST021570,2024-12-30,Delivered,,2024-12-31,2025-01-01,2025-01-03,Gurugram,Haryana,368.49,1.0,-2.0,New
ORDR042220,CUST022148,2024-12-30,Shipped,,2024-12-31,,2025-01-04,Panaji,Goa,1306.92,,,Repeat
ORDR042221,CUST011148,2024-12-30,Delivered,,2024-12-30,2025-01-08,2025-01-03,Pune,Maharashtra,842.36,9.0,5.0,Repeat
ORDR042222,CUST023857,2024-12-30,Returned,,2025-01-01,2025-01-05,2025-01-04,Gurugram,Haryana,4133.72,4.0,1.0,Repeat
ORDR042223,CUST004374,2024-12-30,Delivered,,2025-01-01,2025-01-02,2025-01-03,Ahmedabad,Gujarat,36145.12,1.0,-1.0,Repeat
ORDR042224,CUST036714,2024-12-30,Delivered,,2025-01-01,2025-01-09,2025-01-05,Jabalpur,Madhya Pradesh,103.61,8.0,4.0,Repeat
ORDR042225,CUST011716,2024-12-30,Delivered,,2025-01-01,2025-01-05,2025-01-03,Delhi,Delhi,2240.46,4.0,2.0,New
ORDR042226,CUST022612,2024-12-30,Delivered,,2024-12-30,2025-01-05,2025-01-03,Gurugram,Haryana,2035.11,6.0,2.0,Repeat
ORDR042227,CUST024764,2024-12-30,Delivered,,2025-01-01,2025-01-08,2025-01-05,Rourkela,Odisha,1022.2,7.0,3.0,Repeat
ORDR042228,CUST031515,2024-12-30,Delivered,,2024-12-31,2025-01-02,2025-01-02,Noida,Uttar Pradesh,879.44,2.0,0.0,Repeat
ORDR042229,CUST006006,2024-12-30,Delivered,,2025-01-01,2025-01-09,2025-01-05,Shimla,Himachal Pradesh,30.67,8.0,4.0,New
ORDR042230,CUST013810,2024-12-30,Delivered,,2024-12-31,2025-01-04,2025-01-03,Ghaziabad,Uttar Pradesh,6983.78,4.0,1.0,New
ORDR042231,CUST024964,2024-12-30,Delivered,,2025-01-01,2025-01-04,2025-01-03,Chennai,Tamil Nadu,1891.93,3.0,1.0,Repeat
ORDR042232,CUST033007,2024-12-30,Delivered,,2025-01-01,2025-01-13,2025-01-04,Mysuru,Karnataka,15758.18,12.0,9.0,New
ORDR042233,CUST024931,2024-12-30,Delivered,,2025-01-01,2025-01-03,2025-01-03,Kochi,Kerala,779.04,2.0,0.0,Repeat
ORDR042234,CUST027542,2024-12-30,Cancelled,Payment Issue,,,,Meerut,Uttar Pradesh,5823.39,,,New
ORDR042235,CUST028302,2024-12-30,Delivered,,2025-01-01,2025-01-04,2025-01-03,Mumbai,Maharashtra,2867.77,3.0,1.0,Repeat
ORDR042236,CUST006064,2024-12-30,Delivered,,2024-12-30,2025-01-05,2025-01-05,Indore,Madhya Pradesh,21448.41,6.0,0.0,VIP
ORDR042237,CUST037998,2024-12-30,Delivered,,2025-01-01,2025-01-09,2025-01-06,Salem,Tamil Nadu,3014.67,8.0,3.0,New
