product_id,product_name,category,sub_category,seller_id,cost_price,selling_price,launch_date
PROD002057,Advanced Kitchen Appliances 657,Home & Kitchen,Kitchen Appliances,SELR000649,673.92,858.43,2025-10-04
PROD002058,Premium Men's Clothing 601,Fashion,Men's Clothing,SELR001183,859.12,1153.25,2023-08-19
PROD002059,Superior Haircare 454,Beauty & Personal Care,Haircare,SELR000848,448.91,671.05,2024-01-24
PROD002060,Classic Men's Clothing 910,Fashion,Men's Clothing,SELR000824,401.21,650.29,2023-11-11
PROD002061,Compact Men's Clothing 435,Fashion,Men's Clothing,SELR000561,3481.86,5151.57,2023-10-29
PROD002062,Essential Grooming Tools 757,Beauty & Personal Care,Grooming Tools,SELR001077,1912.63,2799.03,2023-01-19
PROD002063,Deluxe Footwear 446,Fashion,Footwear,SELR000264,701.04,1049.19,2024-02-01
PROD002064,Everyday Haircare 826,Beauty & Personal Care,Haircare,SELR000723,174.66,244.31,2025-03-20
PROD002065,Advanced Sportswear 933,Sports & Fitness,Sportswear,SELR000519,5982.16,8053.85,2024-12-09
PROD002066,Comfort Kids Wear 783,Fashion,Kids Wear,SELR000741,754.21,1155.64,2023-09-18
PROD002067,Advanced Headphones 952,Electronics,Headphones,SELR000950,58709.9,65294.02,2023-10-17
PROD002068,Deluxe Bedding 921,Home & Kitchen,Bedding,SELR001023,1160.27,1457.14,2023-05-30
PROD002069,Essential Headphones 887,Electronics,Headphones,SELR001199,53788.66,64452.92,2023-10-22
PROD002070,Essential Furniture 850,Home & Kitchen,Furniture,SELR000366,510.14,694.2,2023-10-12
PROD002071,Comfort Team Sports 756,Sports & Fitness,Team Sports,SELR000523,1551.86,1885.25,2023-08-21
PROD002072,Comfort Personal Hygiene 596,Beauty & Personal Care,Personal Hygiene,SELR000183,1939.64,2837.22,2023-05-03
PROD002073,Premium Kitchen Appliances 475,Home & Kitchen,Kitchen Appliances,SELR000961,306.5,441.59,2024-12-31
PROD002074,Pro Baby Gear 391,Toys & Baby Products,,SELR001062,262.2,314.66,2023-09-09
PROD002075,Comfort Smartphones 764,Electronics,Smartphones,SELR000831,5237.25,5893.69,2023-06-27
PROD002076,Ultra Diaper 417,Toys & Baby Products,Diapers,SELR000029,1107.53,1415.27,2023-11-14
PROD002077,Compact Dairy 329,Grocery,Dairy,SELR000395,61.91,72.94,2025-09-11
PROD002078,Basic Kitchen Appliances 675,Home & Kitchen,Kitchen Appliances,SELR000925,1171.56,1541.05,2024-02-09
PROD002079,Everyday Men's Clothing 129,Fashion,Men's Clothing,SELR000611,585.18,932.16,2023-10-31
PROD002080,Comfort Kids Wear 396,Fashion,Kids Wear,SELR000685,441.53,593.71,2023-09-16
PROD002081,Elite Baby Gear 429,Toys & Baby Products,Baby Gear,SELR000207,3299.47,4110.61,2023-03-29
PROD002082,Deluxe Footwear 310,Fashion,Footwear,SELR000098,2984.6,4483.95,2023-05-07
PROD002083,Elite Staples 357,Grocery,Staples,SELR000666,751.63,803.06,2024-02-06
PROD002084,Smart Cookware 770,Home & Kitchen,Cookware,SELR001023,15509.04,19990.31,2023-10-24
PROD002085,Classic Furniture 962,Home & Kitchen,Furniture,SELR000847,381.39,532.39,2023-01-17
PROD002086,Everyday Makeup 206,Beauty & Personal Care,Makeup,SELR000016,213.13,288.87,2023-12-02
PROD002087,Classic Kids Wear 380,Fashion,Kids Wear,SELR000966,1394.43,1846.24,2023-01-20
PROD002088,Compact Furniture 169,Home & Kitchen,Furniture,SELR000410,685.79,913.8,2025-04-28
PROD002089,Ultra Baby Gear 651,Toys & Baby Products,Baby Gear,SELR000175,658.56,882.08,2023-06-06
PROD002090,Elite Bag 114,Fashion,Bags,SELR000741,2053.87,2923.78,2025-05-17
PROD002091,Advanced Diapers 627,Toys & Baby Products,Diapers,SELR000419,619.37,785.42,2023-07-12
PROD002092,Smart Baby Gear 589,Toys & Baby Products,Baby Gear,SELR000455,493.64,598.66,2023-02-05
PROD002093,Smart Smartphones 675,Electronics,Smartphones,SELR000791,10257.1,11601.81,2023-09-27
PROD002094,Superior Skincare 453,Beauty & Personal Care,Skincare,SELR001132,1203.67,1519.82,2025-06-11
PROD002095,Deluxe Bags 350,Fashion,Bags,SELR000691,297.24,416.02,2023-12-23
PROD002096,Ultra Personal Hygiene 162,Beauty & Personal Care,Personal Hygiene,SELR000700,492.09,717.51,2023-06-19
PROD002097,Superior Baby Gear 137,Toys & Baby Products,Baby Gear,SELR000754,1699.04,2452.3,2023-07-29
PROD002098,Compact Toy 506,Toys & Baby Products,Toys,SELR000629,514.76,625.35,2023-01-27
PROD002099,Smart Diapers 106,Toys & Baby Products,Diapers,SELR000219,3073.92,4250.18,2023-05-05
PROD002100,Elite Footwear 833,Fashion,Footwear,SELR000398,304.4,404.61,2023-08-12
PROD002101,Trendy Haircare 232,Beauty & Personal Care,Haircare,SELR000197,556.53,752.71,2023-06-06
PROD002102,Comfort Kids Wear 606,Fashion,Kids Wear,SELR000798,1401.36,1929.26,2024-02-25
PROD002103,Classic Educational Toy 984,Toys & Baby Products,Educational Toys,SELR000948,4335.59,5757.81,2023-04-03
PROD002104,Trendy Bag 757,Fashion,Bags,SELR000268,2189.26,2942.42,2025-03-09
PROD002105,Signature Footwear 937,Fashion,Footwear,SELR000975,1487.13,2383.59,2023-12-31
PROD002106,Everyday Accessorie 100,Electronics,Accessories,SELR000880,885.11,1059.65,2023-07-22
PROD002107,Compact Kids Wear 977,Fashion,Kids Wear,SELR001183,510.14,748.6,2022-12-29
PROD002108,Superior Bag 702,Fashion,Bags,SELR000129,2643.85,4075.56,2024-01-31
PROD002109,Classic Cameras 811,Electronics,Cameras,SELR000950,22082.59,25132.26,2023-03-02
PROD002110,Ultra Dairy 538,Grocery,Dairy,SELR000783,779.02,883.16,2025-07-30
PROD002111,Trendy Non-Fiction 240,Books,Non-Fiction,SELR000412,117.69,150.08,2023-05-04
PROD002112,Advanced Kids Wear 332,Fashion,Kids Wear,SELR000384,293.72,384.79,2023-05-03
PROD002113,Pro Self-Help 947,Books,Self-Help,SELR000650,792.57,889.54,2023-03-04
PROD002114,Ultra Furniture 244,Home & Kitchen,Furniture,SELR000762,430.89,527.37,2023-02-13
PROD002115,Classic Self-Help 380,Books,Self-Help,SELR000011,890.14,1004.12,2023-11-30
PROD002116,Comfort Bag 230,Fashion,Bags,SELR000429,734.1,1010.08,2024-04-03
PROD002117,Deluxe Makeup 569,Beauty & Personal Care,Makeup,SELR000313,360.41,481.94,2023-08-09
PROD002118,Pro Furniture 456,Home & Kitchen,Furniture,SELR000609,11373.43,15886.43,2023-04-22
PROD002119,Essential Bag 141,Fashion,Bags,SELR000444,3227.58,5009.26,2025-07-08
PROD002120,Signature Personal Hygiene 133,Beauty & Personal Care,Personal Hygiene,SELR000876,347.53,453.78,2023-07-06
PROD002121,Smart Self-Help 122,Books,Self-Help,SELR000547,371.26,439.64,2023-04-18
PROD002122,Everyday Academic 260,Books,Academic,SELR001121,492.95,555.56,2023-08-28
PROD002123,Deluxe Women's Clothing 768,Fashion,Women's Clothing,SELR000188,1963.03,2757.75,2023-06-29
PROD002124,Compact Kitchen Appliances 113,Home & Kitchen,Kitchen Appliances,SELR000870,1990.92,2877.05,2023-11-15
PROD002125,Essential Comics 607,Books,Comics,SELR000475,169.52,193.45,2023-11-19
PROD002126,Essential Accessories 709,Electronics,Accessories,SELR000902,2012.79,2341.41,2023-09-14
PROD002127,Superior Headphone 347,Electronics,Headphones,SELR001028,8456.77,10794.57,2025-05-23
PROD002128,Superior Furniture 134,Home & Kitchen,Furniture,SELR000681,10565.88,14627.82,2024-01-11
PROD002129,Premium Kids Wear 187,Fashion,Kids Wear,SELR000561,2006.32,2807.5,2023-10-12
PROD002130,Essential Storage 976,Home & Kitchen,Storage,SELR000072,13402.65,18014.46,2023-10-31
PROD002131,Pro Smartphones 612,Electronics,Smartphones,SELR000176,1634.84,2077.97,2023-09-21
PROD002132,Signature Makeup 985,Beauty & Personal Care,Makeup,SELR000573,612.74,794.51,2023-07-23
PROD002133,Basic Fitness Equipment 858,Sports & Fitness,Fitness Equipment,SELR000359,4058.67,5107.63,2023-08-13
PROD002134,Deluxe Fiction 466,Books,Fiction,SELR000684,158.12,184.71,2023-01-20
PROD002135,Signature Cycling 887,Sports & Fitness,Cycling,SELR000099,2134.48,2717.51,2024-01-23
PROD002136,Premium Kitchen Appliance 489,Home & Kitchen,Kitchen Appliances,SELR000653,354.56,464.17,2023-12-01
PROD002137,Deluxe Baby Feeding 592,Toys & Baby Products,Baby Feeding,SELR000231,341.22,453.09,2024-01-19
PROD002138,Classic Fitness Equipment 923,Sports & Fitness,Fitness Equipment,SELR000788,1312.8,1600.99,2025-05-12
PROD002139,Deluxe Makeup 805,Beauty & Personal Care,Makeup,SELR000084,264.31,352.71,2023-03-28
PROD002140,Compact Men's Clothing 461,Fashion,Men's Clothing,SELR000391,1014.88,1611.41,2025-04-03
PROD002141,Superior Team Sports 868,Sports & Fitness,Team Sports,SELR000403,489.48,606.74,2023-12-30
PROD002142,Elite Haircare 715,Beauty & Personal Care,,SELR001178,120.4,172.4,2023-03-13
PROD002143,Superior Fitness Equipment 399,Sports & Fitness,Fitness Equipment,SELR000161,758.69,1037.54,2023-09-05
PROD002144,Classic Self-Help 275,Books,Self-Help,SELR000412,553.91,624.83,2023-09-25
PROD002145,Smart Diapers 381,Toys & Baby Products,Diapers,SELR000772,650.55,938.09,2023-02-19
PROD002146,Pro Baby Feeding 989,Toys & Baby Products,Baby Feeding,SELR000845,393.64,524.48,2023-01-04
PROD002147,Basic Personal Hygiene 337,Beauty & Personal Care,Personal Hygiene,SELR000218,677.66,900.05,2022-12-12
PROD002148,Everyday Diaper 248,Toys & Baby Products,Diapers,SELR000967,2305.71,2768.97,2023-11-24
PROD002149,Pro Baby Care 777,Toys & Baby Products,Baby Care,SELR000772,332.25,447.92,2023-04-09
PROD002150,Advanced Accessories 574,Electronics,Accessories,SELR000308,45181.32,49776.96,2023-03-11
PROD002151,Deluxe Makeup 140,Beauty & Personal Care,Makeup,SELR000760,830.15,1038.53,2024-01-19
PROD002152,Ultra Kids Wear 172,Fashion,Kids Wear,SELR001005,1512.68,2184.39,2023-08-26
PROD002153,Signature Watches & Jewellery 922,Fashion,Watches & Jewellery,SELR000234,877.6,1438.07,2022-12-08
PROD002154,Basic Footwear 618,Fashion,Footwear,SELR000188,1796.16,2458.49,2023-04-15
PROD002155,Superior Storage 297,Home & Kitchen,Storage,SELR001168,17804.82,22773.01,2023-07-03
PROD002156,Elite Tablet 286,Electronics,Tablets,SELR000991,16332.43,19965.63,2023-07-04
PROD002157,Smart Women's Clothing 157,Fashion,Women's Clothing,SELR000643,2914.58,4195.84,2023-11-22
PROD002158,Essential Smart Watches 144,Electronics,Smart Watches,SELR000286,17071.01,20701.49,2025-04-14
PROD002159,Pro Cycling 337,Sports & Fitness,Cycling,SELR000821,1194.13,1706.4,2022-12-11
PROD002160,Pro Baby Feeding 445,Toys & Baby Products,Baby Feeding,SELR000492,362.87,455.79,2023-04-08
PROD002161,Elite Baby Care 583,Toys & Baby Products,Baby Care,SELR000513,1368.03,1706.71,2023-08-30
PROD002162,Everyday Bedding 387,Home & Kitchen,Bedding,SELR000303,8973.82,11649.15,2025-01-03
PROD002163,Basic Women's Clothing 530,Fashion,Women's Clothing,SELR001078,844.37,1299.33,2023-08-16
PROD002164,Advanced Snack 877,Grocery,Snacks,SELR000174,956.94,1093.58,2023-01-01
PROD002165,Signature Accessorie 811,Electronics,Accessories,SELR000208,1210.61,1405.34,2024-06-16
PROD002166,Signature Educational Toy 268,Toys & Baby Products,Educational Toys,SELR000231,2081.35,2969.96,2022-12-31
PROD002167,Ultra Sportswear 715,Sports & Fitness,Sportswear,SELR001084,2679.6,3614.89,2024-07-23
PROD002168,Advanced Bedding 470,Home & Kitchen,Bedding,SELR000932,1417.2,1884.81,2023-06-26
PROD002169,Everyday Smartphone 792,Electronics,Smartphones,SELR000726,5352.64,5941.07,2024-02-07
PROD002170,Essential Tablet 642,Electronics,Tablets,SELR000474,880.69,1066.64,2023-01-04
PROD002171,Premium Haircare 310,Beauty & Personal Care,Haircare,SELR001131,619.31,819.63,2024-01-01
PROD002172,Superior Furniture 648,Home & Kitchen,Furniture,SELR000762,11602.93,14706.9,2023-06-04
PROD002173,Essential Dairy 150,Grocery,Dairy,SELR000404,464.78,536.64,2023-07-09
PROD002174,Elite Cycling 439,Sports & Fitness,,SELR000433,6238.51,8795.56,2023-10-14
PROD002175,Compact Kitchen Appliances 604,Home & Kitchen,Kitchen Appliances,SELR000446,7749.91,10270.91,2023-09-09
PROD002176,Deluxe Watches & Jewellery 734,Fashion,Watches & Jewellery,SELR000969,1517.47,2428.25,2024-08-13
PROD002177,Smart Bedding 233,Home & Kitchen,Bedding,SELR001155,1676.72,2304.3,2024-12-21
PROD002178,Ultra Watches & Jewellery 167,Fashion,Watches & Jewellery,SELR001182,396.46,593.76,2023-03-08
PROD002179,Signature Fitness Equipment 438,Sports & Fitness,Fitness Equipment,SELR000717,356.31,486.39,2023-04-02
PROD002180,Basic Grooming Tools 316,Beauty & Personal Care,Grooming Tools,SELR000822,403.62,532.11,2024-01-04
PROD002181,Essential Personal Care Essentials 407,Grocery,Personal Care Essentials,SELR000389,123.03,140.77,2023-12-04
PROD002182,Classic Cookware 566,Home & Kitchen,Cookware,SELR000414,12352.13,15101.65,2024-11-04
PROD002183,Classic Footwear 108,Fashion,Footwear,SELR000400,406.1,628.24,2024-05-02
PROD002184,Advanced Dairy 367,Grocery,Dairy,SELR000395,277.58,304.86,2023-09-10
PROD002185,Trendy Team Sport 337,Sports & Fitness,Team Sports,SELR000161,2883.79,4085.74,2024-02-12
PROD002186,Trendy Cycling 808,Sports & Fitness,Cycling,SELR000728,575.12,759.97,2024-03-08
PROD002187,Pro Haircare 325,Beauty & Personal Care,Haircare,SELR001139,128.3,196.78,2024-05-19
PROD002188,Pro Staples 235,Grocery,Staples,SELR000292,690.38,773.65,2024-03-07
PROD002189,Advanced Kids Wear 444,Fashion,Kids Wear,SELR000764,4397.11,6055.16,2024-02-14
PROD002190,Everyday Bedding 265,Home & Kitchen,Bedding,SELR000847,6309.77,8814.66,2022-12-31
PROD002191,Smart Non-Fiction 775,Books,Non-Fiction,SELR000654,786.87,978.34,2025-10-16
PROD002192,Smart Smartphones 690,Electronics,Smartphones,SELR000687,1849.63,2065.0,2024-02-11
PROD002193,Comfort Beverages 889,Grocery,Beverages,SELR000142,60.75,70.65,2023-11-24
PROD002194,Classic Footwear 244,Fashion,Footwear,SELR000698,799.01,1191.45,2024-02-04
PROD002195,Pro Camera 534,Electronics,Cameras,SELR000190,894.43,1063.0,2023-06-08
PROD002196,Elite Smartphones 593,Electronics,Smartphones,SELR000636,4838.63,5788.06,2025-06-15
PROD002197,Ultra Dairy 103,Grocery,Dairy,SELR000269,130.23,139.22,2025-05-23
PROD002198,Elite Children's Books 887,Books,Children's Books,SELR000733,110.48,142.62,2025-04-21
PROD002199,Advanced Bags 235,Fashion,Bags,SELR000129,1431.85,2183.84,2023-12-30
PROD002200,Compact Tablets 582,Electronics,Tablets,SELR000515,44810.34,53734.54,2024-04-06
PROD002201,Trendy Footwear 549,Fashion,Footwear,SELR000037,1481.24,2196.78,2023-02-27
PROD002202,Superior Men's Clothing 232,Fashion,Men's Clothing,SELR000888,415.75,585.81,2023-07-13
PROD002203,Trendy Children's Books 201,Books,Children's Books,SELR000314,899.2,1078.95,2023-05-11
PROD002204,Smart Men's Clothing 891,Fashion,Men's Clothing,SELR000534,451.03,717.05,2024-11-13
PROD002205,Basic Bags 724,Fashion,Bags,SELR000722,321.76,490.31,2025-09-02
PROD002206,Everyday Smart Watche 859,Electronics,Smart Watches,SELR000919,17386.18,20075.44,2024-11-28
PROD002207,Trendy Personal Hygiene 793,Beauty & Personal Care,Personal Hygiene,SELR000217,205.34,284.29,2024-10-09
PROD002208,Trendy Team Sports 794,Sports & Fitness,Team Sports,SELR000594,4401.41,6257.36,2023-09-04
PROD002209,Essential Sportswear 468,Sports & Fitness,Sportswear,SELR000177,5634.07,6915.16,2025-09-08
PROD002210,Premium Skincare 770,Beauty & Personal Care,Skincare,SELR000669,245.82,352.77,2023-12-16
PROD002211,Elite Baby Gear 986,Toys & Baby Products,Baby Gear,SELR000203,1808.0,2173.55,2024-08-13
PROD002212,Smart Cookware 988,Home & Kitchen,Cookware,SELR000683,537.82,667.77,2024-09-04
PROD002213,Everyday Dairy 525,Grocery,Dairy,SELR001036,113.93,130.08,2023-09-21
PROD002214,Elite Cycling 809,Sports & Fitness,Cycling,SELR001032,9509.81,11624.61,2023-09-04
PROD002215,Elite Cameras 518,Electronics,Cameras,SELR001175,7406.88,8644.15,2023-07-23
PROD002216,Compact Snacks 684,Grocery,Snacks,SELR000195,142.51,152.23,2025-01-06
PROD002217,Essential Grooming Tools 996,Beauty & Personal Care,Grooming Tools,SELR000757,303.55,402.43,2023-01-09
PROD002218,Deluxe Fitness Equipment 980,Sports & Fitness,Fitness Equipment,SELR000993,3786.81,5151.82,2022-12-27
PROD002219,Ultra Footwear 722,Fashion,Footwear,SELR000561,1572.83,2330.53,2025-10-19
PROD002220,Ultra Kitchen Appliance 314,Home & Kitchen,Kitchen Appliances,SELR000201,1217.31,1553.37,2023-07-17
PROD002221,Compact Diaper 714,Toys & Baby Products,Diapers,SELR000302,156.05,193.04,2024-01-08
PROD002222,Compact Women's Clothing 308,Fashion,Women's Clothing,SELR000722,472.01,774.78,2025-08-16
PROD002223,Compact Headphone 596,Electronics,Headphones,SELR001162,57079.64,70674.87,2022-12-26
PROD002224,Classic Men's Clothing 474,Fashion,Men's Clothing,SELR000002,1459.03,2238.28,2023-10-08
PROD002225,Pro Kitchen Appliance 818,Home & Kitchen,Kitchen Appliances,SELR001175,3507.42,4800.86,2023-07-15
PROD002226,Ultra Personal Care Essential 660,Grocery,Personal Care Essentials,SELR000783,70.73,83.26,2023-04-18
PROD002227,Basic Outdoor Gear 875,Sports & Fitness,Outdoor Gear,SELR000993,4430.45,5575.99,2022-12-05
PROD002228,Ultra Toys 451,Toys & Baby Products,Toys,SELR001101,908.48,1269.42,2023-12-01
PROD002229,Pro Furniture 750,Home & Kitchen,Furniture,SELR000872,12511.28,16368.31,2024-05-20
PROD002230,Essential Home Decor 889,Home & Kitchen,Home Decor,SELR000456,2174.04,2807.27,2023-08-24
PROD002231,Pro Women's Clothing 564,Fashion,Women's Clothing,SELR000793,742.42,1024.32,2025-08-12
PROD002232,Compact Footwear 537,Fashion,Footwear,SELR000067,272.58,394.07,2024-01-31
PROD002233,Compact Academic 133,Books,Academic,SELR000953,320.28,403.67,2022-12-25
PROD002234,Comfort Laptops 579,Electronics,Laptops,SELR000880,7965.35,9229.86,2023-11-01
PROD002235,Smart Men's Clothing 645,Fashion,Men's Clothing,SELR001197,953.75,1505.64,2023-10-27
PROD002236,Compact Toys 217,Toys & Baby Products,Toys,SELR000060,810.07,1084.52,2023-10-26
PROD002237,Pro Personal Hygiene 508,Beauty & Personal Care,Personal Hygiene,SELR000664,209.42,262.26,2023-08-30
PROD002238,Ultra Cameras 635,Electronics,Cameras,SELR000729,47709.86,54782.07,2023-04-16
PROD002239,Superior Team Sports 424,Sports & Fitness,Team Sports,SELR000116,829.99,1019.81,2024-07-02
PROD002240,Ultra Storage 455,Home & Kitchen,Storage,SELR001053,2450.81,3405.48,2023-06-18
PROD002241,Ultra Snacks 788,Grocery,Snacks,SELR000703,439.27,510.72,2025-07-16
PROD002242,Pro Outdoor Gear 363,Sports & Fitness,Outdoor Gear,SELR000898,646.54,826.71,2023-11-04
PROD002243,Smart Cameras 333,Electronics,Cameras,SELR000526,55868.23,66046.75,2023-07-04
PROD002244,Compact Footwear 795,Fashion,Footwear,SELR001127,2789.22,4222.94,2023-10-25
PROD002245,Superior Bags 109,Fashion,Bags,SELR000921,421.67,689.48,2024-02-15
PROD002246,Elite Fitness Equipment 376,Sports & Fitness,Fitness Equipment,SELR000545,754.99,1027.12,2023-10-11
PROD002247,Deluxe Storage 789,Home & Kitchen,Storage,SELR000069,850.53,1150.26,2023-05-09
PROD002248,Trendy Self-Help 229,Books,Self-Help,SELR000511,381.91,445.68,2024-11-08
PROD002249,Ultra Cookware 799,Home & Kitchen,Cookware,SELR000358,17191.17,21529.49,2024-01-05
PROD002250,Pro Women's Clothing 694,Fashion,Women's Clothing,SELR000587,899.58,1179.34,2022-12-04
PROD002251,Superior Smartphones 857,Electronics,Smartphones,SELR000474,16105.33,19055.48,2023-07-19
PROD002252,Deluxe Watches & Jewellery 528,Fashion,Watches & Jewellery,SELR000125,1261.85,1948.9,2025-07-01
PROD002253,Essential Bedding 728,Home & Kitchen,Bedding,SELR000512,6849.27,9877.61,2025-03-13
PROD002254,Pro Fragrances 738,Beauty & Personal Care,Fragrances,SELR000910,1936.4,2608.61,2022-12-11
PROD002255,Deluxe Baby Care 565,Toys & Baby Products,Baby Care,SELR000558,1921.44,2342.22,2023-10-07
PROD002256,Everyday Kids Wear 196,Fashion,Kids Wear,SELR000255,370.61,541.41,2024-05-07
PROD002257,Premium Outdoor Gear 980,Sports & Fitness,Outdoor Gear,SELR001080,1313.14,1741.8,2023-10-29
PROD002258,Pro Watches & Jewellery 151,Fashion,Watches & Jewellery,SELR000561,987.28,1505.1,2023-08-05
PROD002259,Smart Outdoor Gear 965,Sports & Fitness,Outdoor Gear,SELR000325,9954.07,12374.62,2025-01-09
PROD002260,Classic Accessories 329,Electronics,Accessories,SELR000332,3852.83,4289.62,2023-07-17
PROD002261,Pro Yoga Accessories 954,Sports & Fitness,Yoga Accessories,SELR001069,453.56,656.22,2025-05-21
PROD002262,Advanced Kids Wear 626,Fashion,Kids Wear,SELR001090,280.28,385.33,2023-01-05
