order_id,customer_id,order_date,order_status,cancellation_reason,shipped_date,delivery_date,expected_delivery_date,delivery_city,delivery_state,order_total
ORDR040494,CUST015479,2024-12-20,Delivered,,2024-12-20,2024-12-26,2024-12-23,Bengaluru,Karnataka,7894.04
ORDR040495,CUST012946,2024-12-20,Delivered,,2024-12-20,2024-12-25,2024-12-25,Pune,Maharashtra,11460.84
ORDR040496,CUST026563,2024-12-20,Delivered,,2024-12-20,2024-12-23,2024-12-24,Chennai,Tamil Nadu,3325.38
ORDR040497,CUST016194,2024-12-20,Pending,,,,2024-12-25,Delhi,Delhi,41942.15
ORDR040498,CUST023432,2024-12-20,Delivered,,2024-12-21,2024-12-26,2024-12-26,Dehradun,Uttarakhand,24365.06
ORDR040499,CUST010395,2024-12-20,Delivered,,2024-12-20,2025-01-02,2024-12-26,Lucknow,Uttar Pradesh,2348.09
ORDR040500,CUST025944,2024-12-20,Delivered,,2024-12-20,2024-12-24,2024-12-23,Bengaluru,Karnataka,1705.98
ORDR040501,CUST004280,2024-12-20,Cancelled,Customer changed mind,,,,Surat,Gujarat,10333.2
ORDR040502,CUST000278,2024-12-20,Delivered,,2024-12-22,2024-12-28,2024-12-27,Bikaner,Rajasthan,1876.27
ORDR040503,CUST031031,2024-12-20,Delivered,,2024-12-21,2024-12-28,2024-12-28,Belagavi,Karnataka,10251.2
ORDR040504,CUST038925,2024-12-20,Delivered,,2024-12-20,2024-12-26,2024-12-27,Jalandhar,Punjab,1768.88
ORDR040505,CUST031849,2024-12-20,Delivered,,2024-12-22,2024-12-24,2024-12-23,Gurugram,Haryana,3073.18
ORDR040506,CUST010499,2024-12-20,Delivered,,2024-12-20,2024-12-27,2024-12-25,Ghaziabad,Uttar Pradesh,8658.09
ORDR040507,CUST037246,2024-12-20,Delivered,,2024-12-22,2024-12-27,2024-12-24,Chennai,Tamil Nadu,919.09
ORDR040508,CUST038636,2024-12-20,Delivered,,2024-12-20,2024-12-26,2024-12-25,Kanpur,Uttar Pradesh,43135.38
ORDR040509,CUST010232,2024-12-20,Delivered,,2024-12-21,2024-12-27,2024-12-24,Chennai,Tamil Nadu,5621.66
ORDR040510,CUST025343,2024-12-20,Delivered,,2024-12-21,2024-12-27,2024-12-26,Kollam,Kerala,29291.55
ORDR040511,CUST031849,2024-12-20,Delivered,,2024-12-20,2024-12-25,2024-12-25,Gurugram,Haryana,46783.05
ORDR040512,CUST001635,2024-12-20,Returned,,2024-12-20,2024-12-21,2024-12-23,Mumbai,Maharashtra,886.9
ORDR040513,CUST008303,2024-12-20,Delivered,,2024-12-20,2024-12-23,2024-12-23,Noida,Uttar Pradesh,19747.87
ORDR040514,CUST009168,2024-12-20,Pending,,,,2024-12-26,Bhopal,Madhya Pradesh,9090.78
ORDR040515,CUST023495,2024-12-20,Delivered,,2024-12-21,2024-12-25,2024-12-24,Noida,Uttar Pradesh,10852.76
ORDR040516,CUST001913,2024-12-20,Delivered,,2024-12-21,2024-12-27,2024-12-25,Agra,Uttar Pradesh,2384.59
ORDR040517,CUST012347,2024-12-20,Delivered,,2024-12-20,2025-01-02,2024-12-26,Visakhapatnam,Andhra Pradesh,1247.54
ORDR040518,CUST006693,2024-12-20,Delivered,,2024-12-22,2024-12-27,2024-12-25,Faridabad,Haryana,6764.45
ORDR040519,CUST017760,2024-12-20,Returned,,2024-12-20,2024-12-25,2024-12-26,Thiruvananthapuram,Kerala,311.31
ORDR040520,CUST022889,2024-12-20,Delivered,,2024-12-22,2024-12-28,2024-12-25,Delhi,Delhi,6499.1
ORDR040521,CUST039684,2024-12-20,Pending,,,,2024-12-24,Chandigarh,Chandigarh,897.6
ORDR040522,CUST027240,2024-12-20,Delivered,,2024-12-20,2024-12-23,2024-12-25,Lucknow,Uttar Pradesh,1417.6
ORDR040523,CUST000701,2024-12-20,Delivered,,2024-12-22,2024-12-26,2024-12-25,Hyderabad,Telangana,5845.09
ORDR040524,CUST004400,2024-12-20,Delivered,,2024-12-22,2024-12-26,2024-12-24,Ludhiana,Punjab,794.99
ORDR040525,CUST010538,2024-12-20,Delivered,,2024-12-22,2024-12-29,2024-12-24,Pune,Maharashtra,49849.66
ORDR040526,CUST014625,2024-12-20,Delivered,,2024-12-20,2024-12-24,2024-12-24,Bengaluru,Karnataka,3955.5
ORDR040527,CUST034068,2024-12-20,Cancelled,Product unavailable,,,,Puducherry,Puducherry,342.73
ORDR040528,CUST011576,2024-12-20,Returned,,2024-12-21,2024-12-24,2024-12-24,Hyderabad,Telangana,5153.14
ORDR040529,CUST008217,2024-12-20,Delivered,,2024-12-20,2024-12-24,2024-12-24,Agra,Uttar Pradesh,3464.93
ORDR040530,CUST034122,2024-12-20,Delivered,,2024-12-20,2024-12-25,2024-12-25,Bareilly,Uttar Pradesh,17321.07
ORDR040531,CUST028827,2024-12-20,Pending,,,,2024-12-25,Hubballi,Karnataka,3619.96
ORDR040532,CUST028359,2024-12-20,Delivered,,2024-12-21,2024-12-27,2024-12-26,Udaipur,Rajasthan,21396.19
ORDR040533,CUST006554,2024-12-20,Returned,,2024-12-22,2024-12-30,2024-12-27,Meerut,Uttar Pradesh,28625.46
ORDR040534,CUST038740,2024-12-20,Delivered,,2024-12-20,2024-12-26,2024-12-26,Jaipur,Rajasthan,9616.99
ORDR040535,CUST009432,2024-12-20,Delivered,,2024-12-21,2024-12-23,2024-12-25,Chennai,Tamil Nadu,3531.67
ORDR040536,CUST026792,2024-12-20,Pending,,,,2024-12-23,Kolkata,West Bengal,9709.59
ORDR040537,CUST006532,2024-12-20,Shipped,,2024-12-21,,2024-12-23,Kolkata,West Bengal,7420.05
ORDR040538,CUST021038,2024-12-20,Delivered,,2024-12-21,2024-12-23,2024-12-24,Pune,Maharashtra,1513.29
ORDR040539,CUST002891,2024-12-20,Shipped,,2024-12-20,,2024-12-24,Mumbai,Maharashtra,1956.69
ORDR040540,CUST008428,2024-12-20,Delivered,,2024-12-22,2024-12-27,2024-12-25,Gwalior,Madhya Pradesh,7071.54
ORDR040541,CUST008428,2024-12-20,Delivered,,2024-12-21,2024-12-26,2024-12-27,Gwalior,Madhya Pradesh,11534.14
ORDR040542,CUST008616,2024-12-20,Delivered,,2024-12-20,2024-12-24,2024-12-24,Bhubaneswar,Odisha,27679.56
ORDR040543,CUST015434,2024-12-20,Delivered,,2024-12-21,2024-12-28,2024-12-26,Ludhiana,Punjab,3245.85
ORDR040544,CUST037175,2024-12-20,Delivered,,2024-12-21,2024-12-29,2024-12-27,Nellore,Andhra Pradesh,28558.8
ORDR040545,CUST000712,2024-12-20,Delivered,,2024-12-20,2024-12-21,2024-12-24,Guwahati,Assam,272.19
ORDR040546,CUST018466,2024-12-20,Returned,,2024-12-20,2024-12-21,2024-12-24,Kanpur,Uttar Pradesh,205.79
ORDR040547,CUST014760,2024-12-20,Delivered,,2024-12-22,2024-12-26,2024-12-26,Lucknow,Uttar Pradesh,6555.56
ORDR040548,CUST012159,2024-12-20,Delivered,,2024-12-21,2024-12-27,2024-12-26,Visakhapatnam,Andhra Pradesh,12593.45
ORDR040549,CUST012924,2024-12-20,Shipped,,2024-12-20,,2024-12-23,Hyderabad,Telangana,19569.12
ORDR040550,CUST037363,2024-12-20,Delivered,,2024-12-21,2024-12-22,2024-12-23,Bengaluru,Karnataka,389.38
ORDR040551,CUST019482,2024-12-20,Delivered,,2024-12-21,2024-12-30,2024-12-28,Bareilly,Uttar Pradesh,813.08
ORDR040552,CUST000661,2024-12-20,Delivered,,2024-12-22,2024-12-28,2024-12-25,Nagpur,Maharashtra,4581.61
ORDR040553,CUST019363,2024-12-20,Returned,,2024-12-22,2024-12-26,2024-12-25,Cuttack,Odisha,6704.61
ORDR040554,CUST017884,2024-12-20,Returned,,2024-12-21,2024-12-29,2024-12-27,Nellore,Andhra Pradesh,406.43
ORDR040555,CUST006497,2024-12-20,Cancelled,Customer changed mind,,,,Pune,Maharashtra,1155.16
ORDR040556,CUST028019,2024-12-20,Delivered,,2024-12-21,2024-12-25,2024-12-25,Indore,Madhya Pradesh,109.12
ORDR040557,CUST011455,2024-12-20,Returned,,2024-12-20,2024-12-24,2024-12-26,Vadodara,Gujarat,37601.9
ORDR040558,CUST027387,2024-12-20,Delivered,,2024-12-20,2024-12-22,2024-12-25,Gurugram,Haryana,2400.86
ORDR040559,CUST012307,2024-12-20,Delivered,,2024-12-21,2024-12-26,2024-12-28,Moradabad,Uttar Pradesh,1409.14
ORDR040560,CUST001954,2024-12-20,Delivered,,2024-12-20,2024-12-23,2024-12-24,Patna,Bihar,197.59
ORDR040561,CUST012813,2024-12-20,Cancelled,Product unavailable,,,,Kochi,Kerala,311.73
ORDR040562,CUST023132,2024-12-20,Delivered,,2024-12-22,2024-12-30,2024-12-23,Chennai,Tamil Nadu,4356.69
ORDR040563,CUST038260,2024-12-20,Delivered,,2024-12-22,2024-12-25,2024-12-24,Bengaluru,Karnataka,3837.75
ORDR040564,CUST004926,2024-12-21,Pending,,,,2024-12-26,Chennai,Tamil Nadu,1463.91
ORDR040565,CUST033873,2024-12-21,Delivered,,2024-12-22,2024-12-26,2024-12-27,Thiruvananthapuram,Kerala,1760.28
ORDR040566,CUST030412,2024-12-21,Delivered,,2024-12-21,2024-12-30,2024-12-28,Moradabad,Uttar Pradesh,11129.64
ORDR040567,CUST005044,2024-12-21,Delivered,,2024-12-21,2024-12-26,2024-12-27,Lucknow,Uttar Pradesh,318.74
ORDR040568,CUST037263,2024-12-21,Delivered,,2024-12-23,2024-12-28,2024-12-25,Jaipur,Rajasthan,21198.27
ORDR040569,CUST025702,2024-12-21,Delivered,,2024-12-21,2024-12-24,2024-12-25,Surat,Gujarat,15542.78
ORDR040570,CUST022091,2024-12-21,Delivered,,2024-12-21,2024-12-24,2024-12-24,Mumbai,Maharashtra,199.58
ORDR040571,CUST008517,2024-12-21,Delivered,,2024-12-22,2024-12-28,2024-12-26,Salem,Tamil Nadu,1943.41
ORDR040572,CUST027548,2024-12-21,Delivered,,2024-12-22,2024-12-26,2024-12-26,Jalandhar,Punjab,429.9
ORDR040573,CUST032862,2024-12-21,Delivered,,2024-12-21,2024-12-27,2024-12-26,Lucknow,Uttar Pradesh,12101.7
ORDR040574,CUST024469,2024-12-21,Returned,,2024-12-22,2024-12-27,2024-12-27,Coimbatore,Tamil Nadu,32363.87
ORDR040575,CUST029914,2024-12-21,Delivered,,2024-12-22,2024-12-24,2024-12-26,Delhi,Delhi,13193.46
ORDR040576,CUST016911,2024-12-21,Delivered,,2024-12-23,2024-12-24,2024-12-24,Pune,Maharashtra,2016.02
ORDR040577,CUST018050,2024-12-21,Delivered,,2024-12-21,2024-12-29,2024-12-26,Guntur,Andhra Pradesh,19473.94
ORDR040578,CUST020910,2024-12-21,Delivered,,2024-12-21,2024-12-31,2024-12-26,Vadodara,Gujarat,9640.28
ORDR040579,CUST010797,2024-12-21,Delivered,,2024-12-21,2024-12-28,2024-12-26,Bengaluru,Karnataka,3250.31
ORDR040580,CUST017124,2024-12-21,Delivered,,2024-12-23,2024-12-27,2024-12-26,Kanpur,Uttar Pradesh,676.84
ORDR040581,CUST030207,2024-12-21,Shipped,,2024-12-21,,2024-12-27,Varanasi,Uttar Pradesh,6724.26
ORDR040582,CUST018056,2024-12-21,Delivered,,2024-12-23,2024-12-27,2024-12-24,Mumbai,Maharashtra,4683.35
ORDR040583,CUST036154,2024-12-21,Delivered,,2024-12-21,2024-12-28,2024-12-27,Belagavi,Karnataka,3171.8
ORDR040584,CUST000856,2024-12-21,Delivered,,2024-12-22,2024-12-25,2024-12-25,Ahmedabad,Gujarat,5559.53
ORDR040585,CUST021426,2024-12-21,Delivered,,2024-12-23,2024-12-28,2024-12-25,Patna,Bihar,17028.79
ORDR040586,CUST012277,2024-12-21,Delivered,,2024-12-23,2024-12-24,2024-12-27,Meerut,Uttar Pradesh,182.42
ORDR040587,CUST018727,2024-12-21,Delivered,,2024-12-22,2024-12-29,2024-12-27,Gwalior,Madhya Pradesh,3169.63
ORDR040588,CUST015312,2024-12-21,Delivered,,2024-12-22,2024-12-27,2024-12-26,Noida,Uttar Pradesh,16803.42
ORDR040589,CUST020011,2024-12-21,Delivered,,2024-12-22,2024-12-26,2024-12-25,Chennai,Tamil Nadu,1268.24
ORDR040590,CUST014086,2024-12-21,Shipped,,2024-12-22,,2024-12-26,Pune,Maharashtra,704.18
ORDR040591,CUST026496,2024-12-21,Returned,,2024-12-22,2024-12-28,2024-12-26,Puducherry,Puducherry,33706.41
ORDR040592,CUST028264,2024-12-21,Delivered,,2024-12-22,2024-12-30,2024-12-27,Varanasi,Uttar Pradesh,2913.91
ORDR040593,CUST003379,2024-12-21,Delivered,,2024-12-22,2024-12-27,2024-12-28,Jabalpur,Madhya Pradesh,47260.02
ORDR040594,CUST016546,2024-12-21,Delivered,,2024-12-21,2024-12-22,2024-12-26,Vijayawada,Andhra Pradesh,381.75
ORDR040595,CUST030157,2024-12-21,Returned,,2024-12-21,2024-12-25,2024-12-25,Ahmedabad,Gujarat,2435.68
ORDR040596,CUST002090,2024-12-21,Delivered,,2024-12-22,2024-12-25,2024-12-26,Madurai,Tamil Nadu,3398.23
ORDR040597,CUST008235,2024-12-21,Shipped,,2024-12-21,,2024-12-27,Prayagraj,Uttar Pradesh,2968.59
ORDR040598,CUST013140,2024-12-21,Cancelled,Payment issue,,,,Mumbai,Maharashtra,16538.43
ORDR040599,CUST017169,2024-12-21,Delivered,,2024-12-22,2024-12-26,2024-12-24,Delhi,Delhi,1349.85
ORDR040600,CUST037584,2024-12-21,Delivered,,2024-12-23,2024-12-28,2024-12-24,Bengaluru,Karnataka,3392.9
ORDR040601,CUST018335,2024-12-21,Delivered,,2024-12-22,2024-12-26,2024-12-26,Indore,Madhya Pradesh,20804.8
ORDR040602,CUST030881,2024-12-21,Delivered,,2024-12-23,2024-12-24,2024-12-24,Bengaluru,Karnataka,15338.56
ORDR040603,CUST007391,2024-12-21,Delivered,,2024-12-21,2024-12-24,2024-12-25,Gurugram,Haryana,10898.34
ORDR040604,CUST014682,2024-12-21,Delivered,,2024-12-21,2024-12-23,2024-12-25,Pune,Maharashtra,14759.6
ORDR040605,CUST010298,2024-12-21,Delivered,,2024-12-23,2024-12-30,2024-12-28,Jodhpur,Rajasthan,1858.7
ORDR040606,CUST010437,2024-12-21,Delivered,,2024-12-23,2024-12-28,2024-12-24,Kolkata,West Bengal,7135.72
ORDR040607,CUST026814,2024-12-21,Delivered,,2024-12-23,2024-12-28,2024-12-25,Bengaluru,Karnataka,14155.98
ORDR040608,CUST025864,2024-12-21,Delivered,,2024-12-23,2024-12-28,2024-12-25,Kolkata,West Bengal,58040.82
ORDR040609,CUST020403,2024-12-21,Delivered,,2024-12-22,2024-12-27,2024-12-25,Kanpur,Uttar Pradesh,6363.84
ORDR040610,CUST027320,2024-12-21,Pending,,,,2024-12-25,Delhi,Delhi,2051.62
ORDR040611,CUST003361,2024-12-21,Delivered,,2024-12-23,2025-01-01,2024-12-28,Mysuru,Karnataka,3520.97
ORDR040612,CUST033631,2024-12-21,Delivered,,2024-12-21,2025-01-03,2024-12-26,Ghaziabad,Uttar Pradesh,2456.94
ORDR040613,CUST018293,2024-12-21,Delivered,,2024-12-23,2024-12-30,2024-12-28,Jalandhar,Punjab,8233.71
ORDR040614,CUST016563,2024-12-21,Shipped,,2024-12-22,,2024-12-27,Ajmer,Rajasthan,770.15
ORDR040615,CUST025214,2024-12-21,Returned,,2024-12-23,2024-12-28,2024-12-24,Bengaluru,Karnataka,15368.74
ORDR040616,CUST010256,2024-12-21,Delivered,,2024-12-21,2024-12-25,2024-12-25,Lucknow,Uttar Pradesh,890.75
ORDR040617,CUST035143,2024-12-21,Delivered,,2024-12-22,2024-12-26,2024-12-25,Bhopal,Madhya Pradesh,21878.24
ORDR040618,CUST007524,2024-12-21,Delivered,,2024-12-21,2024-12-31,2024-12-28,Meerut,Uttar Pradesh,14675.2
ORDR040619,CUST018753,2024-12-21,Cancelled,Payment issue,,,,Kochi,Kerala,22546.93
ORDR040620,CUST011342,2024-12-21,Delivered,,2024-12-21,2024-12-26,2024-12-27,Thiruvananthapuram,Kerala,3247.63
ORDR040621,CUST002500,2024-12-21,Cancelled,Product unavailable,,,,Ahmedabad,Gujarat,37578.26
ORDR040622,CUST003895,2024-12-21,Delivered,,2024-12-22,2024-12-23,2024-12-25,Lucknow,Uttar Pradesh,5208.44
ORDR040623,CUST018955,2024-12-21,Cancelled,Payment issue,,,,Hyderabad,Telangana,878.08
ORDR040624,CUST006948,2024-12-21,Returned,,2024-12-22,2024-12-26,2024-12-25,Pune,Maharashtra,22096.4
ORDR040625,CUST002618,2024-12-21,Delivered,,2024-12-23,2024-12-29,2024-12-25,Patna,Bihar,1664.54
ORDR040626,CUST009918,2024-12-21,Delivered,,2024-12-22,2025-01-01,2024-12-29,Jammu,Jammu and Kashmir,592.24
ORDR040627,CUST006434,2024-12-21,Delivered,,2024-12-23,2024-12-28,2024-12-27,Bhubaneswar,Odisha,10997.86
ORDR040628,CUST011463,2024-12-21,Delivered,,2024-12-21,2024-12-24,2024-12-24,Gurugram,Haryana,23039.49
ORDR040629,CUST007314,2024-12-21,Delivered,,2024-12-23,2024-12-28,2024-12-25,Mumbai,Maharashtra,11246.48
ORDR040630,CUST039560,2024-12-21,Delivered,,2024-12-21,2024-12-24,2024-12-26,Jalandhar,Punjab,7243.43
ORDR040631,CUST026905,2024-12-21,Delivered,,2024-12-22,2024-12-28,2024-12-26,Ludhiana,Punjab,239654.88
ORDR040632,CUST013268,2024-12-21,Delivered,,2024-12-21,2024-12-25,2024-12-27,Chandigarh,Chandigarh,15104.84
ORDR040633,CUST038911,2024-12-21,Delivered,,2024-12-22,2024-12-27,2024-12-25,Bengaluru,Karnataka,42837.94
ORDR040634,CUST000106,2024-12-21,Delivered,,2024-12-21,2024-12-26,2024-12-25,Ludhiana,Punjab,2615.55
ORDR040635,CUST019810,2024-12-21,Delivered,,2024-12-22,2024-12-24,2024-12-24,Delhi,Delhi,190.32
ORDR040636,CUST018164,2024-12-21,Delivered,,2024-12-21,2024-12-26,2024-12-26,Vadodara,Gujarat,6498.5
ORDR040637,CUST030305,2024-12-21,Delivered,,2024-12-22,2024-12-29,2024-12-28,Guntur,Andhra Pradesh,3864.1
ORDR040638,CUST028598,2024-12-21,Pending,,,,2024-12-25,Delhi,Delhi,598.49
ORDR040639,CUST026303,2024-12-21,Cancelled,Payment issue,,,,Rajkot,Gujarat,1913.23
ORDR040640,CUST013262,2024-12-21,Delivered,,2024-12-21,2024-12-27,2024-12-29,Jalandhar,Punjab,3184.03
ORDR040641,CUST038372,2024-12-21,Pending,,,,2024-12-26,Coimbatore,Tamil Nadu,29950.33
ORDR040642,CUST025273,2024-12-21,Delivered,,2024-12-23,2024-12-29,2024-12-27,Prayagraj,Uttar Pradesh,20017.75
ORDR040643,CUST016941,2024-12-21,Delivered,,2024-12-23,2024-12-27,2024-12-26,Udaipur,Rajasthan,2356.86
ORDR040644,CUST033614,2024-12-21,Delivered,,2024-12-21,2024-12-28,2024-12-27,Nashik,Maharashtra,10453.32
ORDR040645,CUST021074,2024-12-21,Delivered,,2024-12-23,2024-12-26,2024-12-25,Gurugram,Haryana,51335.12
ORDR040646,CUST006584,2024-12-21,Delivered,,2024-12-22,2024-12-29,2024-12-26,Rourkela,Odisha,3068.2
ORDR040647,CUST009185,2024-12-21,Cancelled,Customer changed mind,,,,Bengaluru,Karnataka,1378.18
ORDR040648,CUST001380,2024-12-21,Shipped,,2024-12-22,,2024-12-25,Chennai,Tamil Nadu,528.41
ORDR040649,CUST019759,2024-12-21,Delivered,,2024-12-21,2024-12-22,2024-12-24,Pune,Maharashtra,7951.85
ORDR040650,CUST030860,2024-12-21,Delivered,,2024-12-23,2024-12-29,2024-12-25,Chennai,Tamil Nadu,4866.84
ORDR040651,CUST005698,2024-12-21,Delivered,,2024-12-22,2024-12-27,2024-12-26,Pune,Maharashtra,7952.46
ORDR040652,CUST011782,2024-12-21,Cancelled,Address issue,,,,Kanpur,Uttar Pradesh,508.23
ORDR040653,CUST035334,2024-12-21,Delivered,,2024-12-21,2024-12-27,2024-12-25,Gurugram,Haryana,166.45
ORDR040654,CUST033561,2024-12-21,Delivered,,2024-12-22,2024-12-27,2024-12-29,Moradabad,Uttar Pradesh,1536.4
ORDR040655,CUST036337,2024-12-21,Cancelled,Product unavailable,,,,Nagpur,Maharashtra,264.42
ORDR040656,CUST003440,2024-12-21,Delivered,,2024-12-21,2024-12-24,2024-12-25,Mumbai,Maharashtra,5304.63
ORDR040657,CUST028378,2024-12-21,Delivered,,2024-12-22,2024-12-27,2024-12-27,Bhopal,Madhya Pradesh,1778.57
ORDR040658,CUST037320,2024-12-21,Delivered,,2024-12-21,2024-12-27,2024-12-26,Hyderabad,Telangana,21408.55
ORDR040659,CUST009207,2024-12-21,Cancelled,Customer changed mind,,,,Mumbai,Maharashtra,3310.56
ORDR040660,CUST006874,2024-12-21,Delivered,,2024-12-22,2024-12-26,2024-12-27,Kanpur,Uttar Pradesh,8442.93
ORDR040661,CUST004824,2024-12-21,Cancelled,Delayed processing,,,,Nagpur,Maharashtra,2182.54
ORDR040662,CUST022163,2024-12-21,Delivered,,2024-12-21,2024-12-23,2024-12-25,Ahmedabad,Gujarat,1354.15
ORDR040663,CUST000131,2024-12-21,Delivered,,2024-12-22,2024-12-26,2024-12-24,Kolkata,West Bengal,4834.06
ORDR040664,CUST009445,2024-12-21,Delivered,,2024-12-23,2024-12-24,2024-12-24,Kolkata,West Bengal,631.2
ORDR040665,CUST015250,2024-12-21,Delivered,,2024-12-23,2024-12-26,2024-12-24,Hyderabad,Telangana,1380.11
ORDR040666,CUST004218,2024-12-21,Delivered,,2024-12-22,2024-12-26,2024-12-25,Bengaluru,Karnataka,33765.85
ORDR040667,CUST029079,2024-12-21,Delivered,,2024-12-21,2024-12-26,2024-12-25,Pune,Maharashtra,9934.99
ORDR040668,CUST030200,2024-12-21,Delivered,,2024-12-23,2024-12-27,2024-12-26,Lucknow,Uttar Pradesh,15709.45
ORDR040669,CUST016991,2024-12-21,Cancelled,Product unavailable,,,,Hyderabad,Telangana,993.78
ORDR040670,CUST027148,2024-12-21,Delivered,,2024-12-21,2024-12-27,2024-12-27,Ranchi,Jharkhand,11729.34
ORDR040671,CUST007233,2024-12-21,Delivered,,2024-12-22,2025-01-04,2024-12-28,Cuttack,Odisha,143.73
ORDR040672,CUST017797,2024-12-21,Delivered,,2024-12-21,2024-12-24,2024-12-25,Delhi,Delhi,6332.51
ORDR040673,CUST016212,2024-12-21,Delivered,,2024-12-21,2024-12-27,2024-12-27,Bhopal,Madhya Pradesh,11170.66
ORDR040674,CUST015213,2024-12-21,Delivered,,2024-12-23,2024-12-29,2024-12-26,Faridabad,Haryana,10286.97
ORDR040675,CUST037865,2024-12-21,Delivered,,2024-12-23,2024-12-27,2024-12-25,Delhi,Delhi,2385.75
ORDR040676,CUST006772,2024-12-21,Delivered,,2024-12-21,2024-12-27,2024-12-26,Rajkot,Gujarat,344.8
ORDR040677,CUST005687,2024-12-21,Delivered,,2024-12-22,2025-01-04,2024-12-27,Ghaziabad,Uttar Pradesh,35039.18
ORDR040678,CUST033971,2024-12-21,Cancelled,Product unavailable,,,,Chennai,Tamil Nadu,6563.17
ORDR040679,CUST030013,2024-12-21,Delivered,,2024-12-22,2025-01-01,2024-12-26,Madurai,Tamil Nadu,412.16
ORDR040680,CUST005607,2024-12-21,Delivered,,2024-12-21,2024-12-27,2024-12-26,Faridabad,Haryana,1016.88
ORDR040681,CUST039598,2024-12-21,Delivered,,2024-12-21,2024-12-27,2024-12-29,Jammu,Jammu and Kashmir,1071.86
ORDR040682,CUST009432,2024-12-21,Pending,,,,2024-12-26,Bengaluru,Karnataka,891.85
ORDR040683,CUST027746,2024-12-21,Delivered,,2024-12-23,2025-01-01,2024-12-28,Jamshedpur,Jharkhand,141537.03
ORDR040684,CUST016344,2024-12-21,Delivered,,2024-12-21,2024-12-25,2024-12-26,Indore,Madhya Pradesh,2040.8
ORDR040685,CUST004848,2024-12-21,Delivered,,2024-12-23,2024-12-28,2024-12-26,Kochi,Kerala,5772.0
ORDR040686,CUST036002,2024-12-21,Delivered,,2024-12-23,2024-12-26,2024-12-26,Pune,Maharashtra,482.66
ORDR040687,CUST018687,2024-12-21,Returned,,2024-12-22,2024-12-26,2024-12-24,Delhi,Delhi,2417.66
ORDR040688,CUST012972,2024-12-21,Shipped,,2024-12-21,,2024-12-24,Chennai,Tamil Nadu,12321.91
ORDR040689,CUST011406,2024-12-21,Delivered,,2024-12-22,2025-01-01,2024-12-25,Mumbai,Maharashtra,779.63
ORDR040690,CUST023277,2024-12-21,Delivered,,2024-12-21,2024-12-28,2024-12-27,Salem,Tamil Nadu,1960.45
ORDR040691,CUST024992,2024-12-21,Delivered,,2024-12-21,2024-12-23,2024-12-26,Bengaluru,Karnataka,859.98
ORDR040692,CUST035593,2024-12-21,Delivered,,2024-12-23,2024-12-28,2024-12-25,Coimbatore,Tamil Nadu,4649.22
ORDR040693,CUST019278,2024-12-21,Delivered,,2024-12-22,2024-12-27,2024-12-26,Surat,Gujarat,47466.67
ORDR040694,CUST024129,2024-12-21,Delivered,,2024-12-21,2024-12-24,2024-12-25,Coimbatore,Tamil Nadu,567.49
ORDR040695,CUST031179,2024-12-21,Delivered,,2024-12-22,2024-12-28,2024-12-27,Meerut,Uttar Pradesh,47879.64
ORDR040696,CUST010480,2024-12-21,Cancelled,Customer changed mind,,,,Chennai,Tamil Nadu,3392.35
ORDR040697,CUST011110,2024-12-21,Delivered,,2024-12-23,2024-12-29,2024-12-26,Chennai,Tamil Nadu,1730.54
ORDR040698,CUST013324,2024-12-21,Cancelled,Payment issue,,,,Aurangabad,Maharashtra,2892.88
ORDR040699,CUST021564,2024-12-21,Cancelled,Payment issue,,,,Bhubaneswar,Odisha,3733.41
ORDR040700,CUST020793,2024-12-21,Delivered,,2024-12-22,2024-12-26,2024-12-26,Shimla,Himachal Pradesh,454.31
ORDR040701,CUST010873,2024-12-21,Cancelled,Customer changed mind,,,,Prayagraj,Uttar Pradesh,1872.31
ORDR040702,CUST013331,2024-12-21,Returned,,2024-12-21,2024-12-25,2024-12-26,Salem,Tamil Nadu,3305.55
ORDR040703,CUST028517,2024-12-21,Delivered,,2024-12-22,2024-12-30,2024-12-29,Jamshedpur,Jharkhand,1746.14
ORDR040704,CUST021136,2024-12-21,Returned,,2024-12-23,2024-12-29,2024-12-27,Bhopal,Madhya Pradesh,37351.96
ORDR040705,CUST037642,2024-12-21,Delivered,,2024-12-22,2024-12-26,2024-12-26,Visakhapatnam,Andhra Pradesh,274.27
ORDR040706,CUST033683,2024-12-21,Delivered,,2024-12-21,2024-12-26,2024-12-26,Ludhiana,Punjab,1973.3
ORDR040707,CUST005982,2024-12-21,Delivered,,2024-12-21,2024-12-29,2024-12-29,Thrissur,Kerala,1876.89
ORDR040708,CUST023975,2024-12-21,Cancelled,Customer changed mind,,,,Thiruvananthapuram,Kerala,284.52
ORDR040709,CUST029169,2024-12-21,Delivered,,2024-12-23,2024-12-24,2024-12-25,Pune,Maharashtra,4610.17
ORDR040710,CUST004233,2024-12-21,Delivered,,2024-12-22,2024-12-25,2024-12-25,Coimbatore,Tamil Nadu,2212.55
ORDR040711,CUST012417,2024-12-21,Delivered,,2024-12-23,2024-12-28,2024-12-27,Ghaziabad,Uttar Pradesh,21724.52
ORDR040712,CUST007936,2024-12-21,Delivered,,2024-12-23,2024-12-28,2024-12-26,Kolkata,West Bengal,437.09
ORDR040713,CUST031421,2024-12-21,Returned,,2024-12-22,2024-12-30,2024-12-26,Jaipur,Rajasthan,43.61
