return_id,order_id,order_item_id,return_date,return_reason,return_status,refund_amount
RTRN003212,ORDR049849,,2025-03-15,Quality issue,Rejected,810.05
RTRN003213,ORDR049892,,2025-03-21,Quality issue,Refunded,5936.12
RTRN003214,ORDR049901,,2025-03-12,Damaged product,Refunded,215.21
RTRN003215,ORDR049905,,2025-03-13,Quality issue,Refunded,2319.86
RTRN003216,ORDR049913,,2025-03-17,Product not as described,Rejected,573.0
RTRN003217,ORDR049923,,2025-03-21,Quality issue,Refunded,13704.92
RTRN003218,ORDR049933,,2025-03-23,Product not as described,Refunded,10148.92
RTRN003219,ORDR049939,,2025-03-15,Wrong product,Refunded,16291.67
RTRN003220,ORDR049953,,2025-03-17,Size issue,Refunded,4360.17
RTRN003221,ORDR049960,,2025-03-12,Customer changed mind,Refunded,40583.72
RTRN003222,ORDR049963,,2025-03-17,Damaged product,Refunded,137300.03
RTRN003223,ORDR049966,,2025-03-15,Quality issue,Refunded,9787.8
RTRN003224,ORDR049977,,2025-03-25,Quality issue,Refunded,14158.26
RTRN003225,ORDR049979,,2025-03-15,Size issue,Refunded,445.88
RTRN003226,ORDR049982,,2025-03-18,Size issue,Rejected,3133.61
RTRN003227,ORDR049998,,2025-03-22,Size issue,Refunded,7704.02
RTRN003228,ORDR050019,,2025-03-09,Size issue,Refunded,1601.83
RTRN003229,ORDR050020,,2025-03-17,Product not as described,Refunded,1505.65
RTRN003230,ORDR050030,,2025-03-18,Wrong product,Refunded,53377.33
RTRN003231,ORDR050034,,2025-03-25,Product not as described,Rejected,4753.94
RTRN003232,ORDR050063,,2025-03-15,Damaged product,Rejected,191.94
RTRN003233,ORDR050064,,2025-03-13,Quality issue,Refunded,1985.66
RTRN003234,ORDR050086,,2025-03-23,Quality issue,Refunded,2238.88
RTRN003235,ORDR050097,,2025-03-20,Wrong product,Refunded,987.42
RTRN003236,ORDR050131,,2025-03-23,Size issue,Rejected,583.42
RTRN003237,ORDR050132,,2025-03-09,Wrong product,Refunded,1669.8
RTRN003238,ORDR050161,,2025-03-20,Damaged product,Refunded,25796.44
RTRN003239,ORDR050162,,2025-03-22,Wrong product,Refunded,2364.5
RTRN003240,ORDR050214,,2025-03-30,Wrong product,Refunded,6943.88
RTRN003241,ORDR050230,,2025-03-22,Product not as described,Refunded,9644.84
RTRN003242,ORDR050233,,2025-03-16,Customer changed mind,Refunded,1569.77
RTRN003243,ORDR050235,,2025-03-23,Wrong product,Refunded,10053.51
RTRN003244,ORDR050245,,2025-03-14,Product not as described,Refunded,2822.69
RTRN003245,ORDR050259,,2025-03-15,Product not as described,Refunded,6731.1
RTRN003246,ORDR050260,,2025-03-11,Customer changed mind,Refunded,7905.46
RTRN003247,ORDR050269,,2025-03-19,Product not as described,Refunded,2535.64
RTRN003248,ORDR050273,,2025-03-19,Damaged product,Rejected,25449.97
RTRN003249,ORDR050277,,2025-03-13,Size issue,Rejected,25152.11
RTRN003250,ORDR050314,,2025-03-25,Size issue,Refunded,1612.44
RTRN003251,ORDR050338,,2025-03-17,Size issue,Rejected,4574.94
RTRN003252,ORDR050347,,2025-03-19,Damaged product,Refunded,20675.99
RTRN003253,ORDR050360,,2025-03-27,Size issue,Refunded,8801.31
RTRN003254,ORDR050364,,2025-03-14,Size issue,Refunded,9204.46
RTRN003255,ORDR050367,,2025-03-15,Wrong product,Rejected,40285.48
RTRN003256,ORDR050386,,2025-03-22,Damaged product,Refunded,143.34
RTRN003257,ORDR050391,,2025-03-26,Quality issue,Refunded,6565.83
RTRN003258,ORDR050422,,2025-03-27,Damaged product,Refunded,2586.8
RTRN003259,ORDR050425,,2025-03-26,Wrong product,Refunded,1383.66
RTRN003260,ORDR050430,,2025-03-16,Damaged product,Rejected,29277.65
RTRN003261,ORDR050475,,2025-03-26,Damaged product,Refunded,1976.81
RTRN003262,ORDR050476,,2025-03-20,Size issue,Refunded,4650.59
RTRN003263,ORDR050505,,2025-03-29,Product not as described,Refunded,24749.34
RTRN003264,ORDR050509,,2025-03-15,Product not as described,Refunded,1883.07
RTRN003265,ORDR050513,,2025-03-21,Wrong product,Refunded,7588.99
RTRN003266,ORDR050515,,2025-03-26,Quality issue,Refunded,8777.46
RTRN003267,ORDR050545,,2025-03-20,Quality issue,Refunded,4995.32
RTRN003268,ORDR050620,,2025-03-28,Damaged product,Rejected,1841.25
RTRN003269,ORDR050638,,2025-03-18,Customer changed mind,Refunded,817.84
RTRN003270,ORDR050647,,2025-03-23,Late delivery,Refunded,52427.79
RTRN003271,ORDR050654,,2025-03-22,Quality issue,Rejected,2120.33
RTRN003272,ORDR050659,,2025-03-20,Product not as described,Refunded,287.29
RTRN003273,ORDR050671,,2025-03-26,Damaged product,Rejected,6000.46
RTRN003274,ORDR050705,,2025-03-30,Customer changed mind,Refunded,4085.67
RTRN003275,ORDR050789,,2025-03-23,Size issue,Refunded,580.38
RTRN003276,ORDR050795,,2025-03-26,Size issue,Refunded,1199.75
RTRN003277,ORDR050803,,2025-03-19,Size issue,Refunded,3903.58
RTRN003278,ORDR050808,,2025-03-31,Size issue,Refunded,289.64
RTRN003279,ORDR050848,,2025-03-30,Customer changed mind,Rejected,698.93
RTRN003280,ORDR050897,,2025-03-16,Late delivery,Refunded,2620.28
RTRN003281,ORDR050904,,2025-03-31,Size issue,Refunded,4086.46
RTRN003282,ORDR050920,,2025-03-23,Quality issue,Refunded,38313.18
RTRN003283,ORDR050931,,2025-03-18,Size issue,Rejected,6582.0
RTRN003284,ORDR050938,,2025-03-18,Customer changed mind,Rejected,11246.85
RTRN003285,ORDR050946,,2025-03-21,Wrong product,Rejected,405.66
RTRN003286,ORDR050969,,2025-03-19,Damaged product,Rejected,661.98
RTRN003287,ORDR050971,,2025-04-01,Product not as described,Refunded,1600.41
RTRN003288,ORDR051011,,2025-03-29,Customer changed mind,Refunded,11528.45
RTRN003289,ORDR051013,,2025-03-24,Damaged product,Rejected,674.21
RTRN003290,ORDR051016,,2025-03-29,Wrong product,Refunded,5932.5
RTRN003291,ORDR051080,,2025-03-20,Size issue,Refunded,7537.54
RTRN003292,ORDR051092,,2025-03-31,Damaged product,Refunded,4884.4
RTRN003293,ORDR051118,,2025-04-01,Damaged product,Refunded,1211.83
RTRN003294,ORDR051129,,2025-04-01,Wrong product,Refunded,7714.72
RTRN003295,ORDR051131,,2025-03-31,Size issue,Refunded,9729.47
RTRN003296,ORDR051133,,2025-03-22,Quality issue,Refunded,1605.56
RTRN003297,ORDR051151,,2025-04-03,Damaged product,Refunded,1218.8
RTRN003298,ORDR051174,,2025-03-25,Product not as described,Refunded,1440.32
RTRN003299,ORDR051177,,2025-03-30,Damaged product,Refunded,471.48
RTRN003300,ORDR051179,,2025-03-20,Late delivery,Rejected,5478.13
RTRN003301,ORDR051202,,2025-03-26,Damaged product,Refunded,46634.33
RTRN003302,ORDR051220,,2025-03-30,Quality issue,Refunded,723.88
RTRN003303,ORDR051241,,2025-04-05,Damaged product,Refunded,10517.58
RTRN003304,ORDR051244,,2025-03-30,Customer changed mind,Refunded,25873.49
RTRN003305,ORDR051261,,2025-03-27,Quality issue,Refunded,23593.16
RTRN003306,ORDR051268,,2025-03-16,Customer changed mind,Refunded,175.52
RTRN003307,ORDR051276,,2025-03-18,Quality issue,Rejected,42231.75
RTRN003308,ORDR051287,,2025-03-28,Quality issue,Refunded,15576.9
RTRN003309,ORDR051288,,2025-04-07,Damaged product,Refunded,9974.62
RTRN003310,ORDR051298,,2025-04-01,Customer changed mind,Refunded,13793.1
RTRN003311,ORDR051300,,2025-04-02,Quality issue,Rejected,3910.0
RTRN003312,ORDR051309,,2025-03-30,Size issue,Rejected,5130.06
RTRN003313,ORDR051343,,2025-03-21,Product not as described,Refunded,987.56
RTRN003314,ORDR051393,,2025-03-27,Damaged product,Refunded,1720.8
RTRN003315,ORDR051399,,2025-04-03,Damaged product,Refunded,243.65
RTRN003316,ORDR051400,,2025-03-27,Quality issue,Refunded,25669.96
RTRN003317,ORDR051403,,2025-03-22,Damaged product,Refunded,27578.77
RTRN003318,ORDR051405,,2025-03-19,Customer changed mind,Rejected,4772.52
RTRN003319,ORDR051411,,2025-03-20,Size issue,Refunded,656.44
RTRN003320,ORDR051415,,2025-03-23,Wrong product,Refunded,5152.35
RTRN003321,ORDR051458,,2025-03-25,Wrong product,Refunded,15751.82
RTRN003322,ORDR051459,,2025-03-22,Customer changed mind,Refunded,7043.97
RTRN003323,ORDR051487,,2025-04-03,Late delivery,Refunded,45.06
RTRN003324,ORDR051496,,2025-04-04,Quality issue,Refunded,30775.36
RTRN003325,ORDR051504,,2025-03-31,Wrong product,Refunded,153375.65
RTRN003326,ORDR051519,,2025-04-01,Size issue,Rejected,3637.98
RTRN003327,ORDR051546,,2025-03-30,Wrong product,Refunded,3622.97
RTRN003328,ORDR051564,,2025-03-29,Damaged product,Rejected,1723.32
RTRN003329,ORDR051580,,2025-03-23,Customer changed mind,Refunded,9829.15
RTRN003330,ORDR051585,,2025-03-25,Damaged product,Refunded,3818.99
RTRN003331,ORDR051587,,2025-03-26,Customer changed mind,Refunded,4033.74
RTRN003332,ORDR051608,,2025-04-02,Customer changed mind,Refunded,4344.75
RTRN003333,ORDR051627,,2025-04-05,Wrong product,Refunded,18617.18
RTRN003334,ORDR051642,,2025-04-05,Customer changed mind,Refunded,595.07
RTRN003335,ORDR051655,,2025-03-29,Size issue,Refunded,5921.92
RTRN003336,ORDR051669,,2025-03-27,Wrong product,Refunded,4301.08
RTRN003337,ORDR051689,,2025-04-03,Size issue,Rejected,2771.04
RTRN003338,ORDR051696,,2025-03-28,Customer changed mind,Refunded,2717.51
RTRN003339,ORDR051804,,2025-04-02,Wrong product,Refunded,478.1
RTRN003340,ORDR051807,,2025-03-30,Customer changed mind,Refunded,789.03
RTRN003341,ORDR051809,,2025-03-22,Damaged product,Rejected,10025.21
RTRN003342,ORDR051814,,2025-04-02,Quality issue,Refunded,50429.32
RTRN003343,ORDR051815,,2025-04-05,Damaged product,Refunded,2001.6
RTRN003344,ORDR051839,,2025-03-28,Damaged product,Refunded,2813.76
RTRN003345,ORDR051850,,2025-04-03,Size issue,Refunded,7081.41
RTRN003346,ORDR051861,,2025-03-27,Quality issue,Rejected,10396.68
RTRN003347,ORDR051891,,2025-03-21,Quality issue,Rejected,1691.99
RTRN003348,ORDR051910,,2025-04-03,Size issue,Refunded,2770.3
RTRN003349,ORDR051933,,2025-03-23,Quality issue,Refunded,1104.87
RTRN003350,ORDR051944,,2025-03-31,Wrong product,Refunded,1167.73
RTRN003351,ORDR051957,,2025-03-29,Size issue,Refunded,4788.65
RTRN003352,ORDR051982,,2025-04-04,Size issue,Refunded,1279.25
RTRN003353,ORDR052035,,2025-03-27,Damaged product,Refunded,14738.24
RTRN003354,ORDR052036,,2025-04-01,Quality issue,Rejected,2973.42
RTRN003355,ORDR052045,,2025-04-05,Customer changed mind,Rejected,65445.32
RTRN003356,ORDR052053,,2025-04-01,Customer changed mind,Rejected,1086.81
RTRN003357,ORDR052088,,2025-03-28,Damaged product,Refunded,58361.08
RTRN003358,ORDR052105,,2025-04-06,Product not as described,Refunded,6785.55
RTRN003359,ORDR052122,,2025-03-26,Size issue,Rejected,365.41
RTRN003360,ORDR052160,,2025-04-01,Damaged product,Refunded,252.41
RTRN003361,ORDR052166,,2025-04-03,Customer changed mind,Rejected,62761.8
RTRN003362,ORDR052191,,2025-04-04,Customer changed mind,Rejected,11526.65
RTRN003363,ORDR052194,,2025-03-30,Quality issue,Rejected,6821.58
RTRN003364,ORDR052212,,2025-03-25,Size issue,Rejected,9403.52
RTRN003365,ORDR052280,,2025-03-29,Product not as described,Refunded,983.91
RTRN003366,ORDR052311,,2025-04-01,Wrong product,Refunded,5472.36
RTRN003367,ORDR052335,,2025-03-31,Damaged product,Refunded,9158.64
RTRN003368,ORDR052342,,2025-04-08,Customer changed mind,Refunded,22757.87
RTRN003369,ORDR052347,,2025-04-04,Size issue,Refunded,3342.14
RTRN003370,ORDR052355,,2025-04-11,Product not as described,Refunded,13352.59
RTRN003371,ORDR052372,,2025-03-25,Damaged product,Rejected,1350.72
RTRN003372,ORDR052373,,2025-04-03,Wrong product,Refunded,424.94
RTRN003373,ORDR052388,,2025-04-04,Product not as described,Refunded,15281.65
RTRN003374,ORDR052393,,2025-03-30,Customer changed mind,Refunded,291.07
RTRN003375,ORDR052452,,2025-03-30,Size issue,Refunded,16625.01
RTRN003376,ORDR052468,,2025-04-03,Damaged product,Refunded,507.84
RTRN003377,ORDR052470,,2025-04-02,Wrong product,Refunded,4167.0
RTRN003378,ORDR052477,,2025-03-30,Customer changed mind,Refunded,10275.75
RTRN003379,ORDR052504,,2025-04-09,Customer changed mind,Rejected,640.8
RTRN003380,ORDR052539,,2025-04-10,Damaged product,Refunded,6839.45
RTRN003381,ORDR052542,,2025-03-31,Quality issue,Refunded,16745.0
RTRN003382,ORDR052544,,2025-03-31,Quality issue,Refunded,780.9
RTRN003383,ORDR052549,,2025-04-04,Size issue,Rejected,3224.44
RTRN003384,ORDR052575,,2025-04-10,Size issue,Refunded,282.98
RTRN003385,ORDR052592,,2025-04-09,Product not as described,Rejected,3239.64
RTRN003386,ORDR052628,,2025-04-05,Quality issue,Refunded,40547.94
RTRN003387,ORDR052640,,2025-04-11,Customer changed mind,Refunded,5364.24
RTRN003388,ORDR052644,,2025-04-08,Size issue,Refunded,1313.76
RTRN003389,ORDR052663,,2025-04-04,Product not as described,Rejected,606.18
RTRN003390,ORDR052683,,2025-04-12,Quality issue,Rejected,3160.1
RTRN003391,ORDR052699,,2025-04-09,Size issue,Rejected,11219.24
RTRN003392,ORDR052719,,2025-04-02,Product not as described,Refunded,6436.18
RTRN003393,ORDR052724,,2025-04-04,Customer changed mind,Refunded,7501.13
RTRN003394,ORDR052743,,2025-04-10,Wrong product,Refunded,886.72
RTRN003395,ORDR052814,,2025-04-16,Wrong product,Refunded,328.39
RTRN003396,ORDR052825,,2025-04-12,Quality issue,Rejected,1613.02
RTRN003397,ORDR052849,,2025-04-10,Product not as described,Refunded,389.07
RTRN003398,ORDR052854,,2025-04-04,Wrong product,Refunded,773.25
RTRN003399,ORDR052863,,2025-04-04,Damaged product,Refunded,36050.28
RTRN003400,ORDR052864,,2025-04-12,Product not as described,Refunded,192.28
RTRN003401,ORDR052903,,2025-03-31,Late delivery,Refunded,664.62
RTRN003402,ORDR052916,,2025-04-14,Customer changed mind,Refunded,11199.13
RTRN003403,ORDR052932,,2025-04-10,Quality issue,Refunded,19536.36
RTRN003404,ORDR052937,,2025-04-08,Wrong product,Refunded,1206.33
RTRN003405,ORDR052949,,2025-04-05,Damaged product,Refunded,1476.47
RTRN003406,ORDR052956,,2025-04-14,Product not as described,Refunded,6243.85
RTRN003407,ORDR052957,,2025-04-12,Quality issue,Refunded,23090.66
RTRN003408,ORDR052995,,2025-04-10,Product not as described,Rejected,3309.19
RTRN003409,ORDR053006,,2025-04-02,Damaged product,Refunded,11137.04
RTRN003410,ORDR053024,,2025-04-03,Damaged product,Refunded,1278.08
RTRN003411,ORDR053049,,2025-04-07,Wrong product,Refunded,513.22
RTRN003412,ORDR053081,,2025-04-09,Damaged product,Refunded,2375.67
RTRN003413,ORDR053117,,2025-04-08,Size issue,Refunded,11694.19
RTRN003414,ORDR053120,,2025-04-12,Quality issue,Refunded,2230.85
RTRN003415,ORDR053145,,2025-04-19,Wrong product,Refunded,22566.62
RTRN003416,ORDR053148,,2025-04-12,Damaged product,Refunded,13694.54
RTRN003417,ORDR053170,,2025-04-15,Size issue,Refunded,547.21
RTRN003418,ORDR053185,,2025-04-06,Damaged product,Refunded,847.48
RTRN003419,ORDR053209,,2025-04-05,Wrong product,Rejected,8301.69
RTRN003420,ORDR053218,,2025-04-06,Wrong product,Refunded,835.56
RTRN003421,ORDR053233,,2025-04-09,Wrong product,Rejected,2459.74
RTRN003422,ORDR053236,,2025-04-12,Product not as described,Rejected,1011.61
RTRN003423,ORDR053246,,2025-04-06,Customer changed mind,Refunded,12877.01
RTRN003424,ORDR053266,,2025-04-05,Size issue,Refunded,4202.66
RTRN003425,ORDR053281,,2025-04-06,Damaged product,Refunded,4649.77
RTRN003426,ORDR053285,,2025-04-06,Product not as described,Refunded,67586.33
RTRN003427,ORDR053290,,2025-04-12,Quality issue,Refunded,18440.14
RTRN003428,ORDR053319,,2025-04-14,Damaged product,Refunded,665.94
RTRN003429,ORDR053334,,2025-04-12,Damaged product,Refunded,10008.92
RTRN003430,ORDR053352,,2025-04-13,Damaged product,Rejected,8328.61
RTRN003431,ORDR053358,,2025-04-14,Customer changed mind,Refunded,1002.72
RTRN003432,ORDR053374,,2025-04-19,Size issue,Refunded,3001.79
RTRN003433,ORDR053379,,2025-04-12,Quality issue,Refunded,3154.86
RTRN003434,ORDR053381,,2025-04-17,Product not as described,Rejected,1574.36
RTRN003435,ORDR053385,,2025-04-12,Product not as described,Refunded,9800.68
RTRN003436,ORDR053394,,2025-04-18,Size issue,Refunded,7064.61
RTRN003437,ORDR053407,,2025-04-26,Wrong product,Refunded,16497.92
RTRN003438,ORDR053417,,2025-04-16,Damaged product,Refunded,41679.68
RTRN003439,ORDR053451,,2025-04-11,Quality issue,Refunded,16826.61
RTRN003440,ORDR053458,,2025-04-18,Customer changed mind,Refunded,1297.92
RTRN003441,ORDR053479,,2025-04-14,Product not as described,Refunded,10806.37
RTRN003442,ORDR053506,,2025-04-13,Customer changed mind,Refunded,14612.5
RTRN003443,ORDR053511,,2025-04-15,Wrong product,Rejected,1448.03
RTRN003444,ORDR053555,,2025-04-10,Product not as described,Refunded,31958.11
RTRN003445,ORDR053563,,2025-04-08,Damaged product,Rejected,3393.04
RTRN003446,ORDR053583,,2025-04-16,Quality issue,Refunded,2347.0
RTRN003447,ORDR053590,,2025-04-07,Size issue,Rejected,1666.11
RTRN003448,ORDR053594,,2025-04-09,Quality issue,Refunded,1841.9
RTRN003449,ORDR053616,,2025-04-12,Size issue,Refunded,1150.98
RTRN003450,ORDR053632,,2025-04-12,Size issue,Refunded,800.77
RTRN003451,ORDR053654,,2025-04-12,Size issue,Rejected,7373.93
RTRN003452,ORDR053661,,2025-04-14,Damaged product,Refunded,10979.71
RTRN003453,ORDR053681,,2025-04-27,Size issue,Rejected,8617.98
RTRN003454,ORDR053683,,2025-04-11,Customer changed mind,Refunded,321.11
RTRN003455,ORDR053684,,2025-04-11,Product not as described,Refunded,2522.14
RTRN003456,ORDR053712,,2025-04-10,Product not as described,Refunded,3172.68
RTRN003457,ORDR053730,,2025-04-14,Late delivery,Rejected,47774.64
RTRN003458,ORDR053733,,2025-04-12,Quality issue,Refunded,3579.86
RTRN003459,ORDR053742,,2025-04-17,Product not as described,Refunded,11759.52
RTRN003460,ORDR053761,,2025-04-08,Product not as described,Refunded,4015.43
RTRN003461,ORDR053768,,2025-04-17,Damaged product,Refunded,76548.43
RTRN003462,ORDR053786,,2025-04-11,Product not as described,Refunded,2246.83
RTRN003463,ORDR053787,,2025-04-18,Size issue,Refunded,1314.62
RTRN003464,ORDR053803,,2025-04-14,Product not as described,Refunded,47325.83
RTRN003465,ORDR053808,,2025-04-10,Wrong product,Refunded,67595.57
RTRN003466,ORDR053833,,2025-04-22,Quality issue,Refunded,11448.67
RTRN003467,ORDR053837,,2025-04-16,Customer changed mind,Refunded,6585.51
RTRN003468,ORDR053843,,2025-04-20,Damaged product,Refunded,2875.21
RTRN003469,ORDR053851,,2025-04-07,Quality issue,Refunded,427.06
RTRN003470,ORDR053859,,2025-04-17,Damaged product,Refunded,2943.39
RTRN003471,ORDR053880,,2025-04-23,Wrong product,Refunded,1586.88
RTRN003472,ORDR053891,,2025-04-20,Product not as described,Refunded,9781.13
RTRN003473,ORDR053907,,2025-04-19,Quality issue,Refunded,3357.61
RTRN003474,ORDR053944,,2025-04-18,Wrong product,Refunded,48635.13
RTRN003475,ORDR053951,,2025-04-12,Damaged product,Refunded,5144.47
RTRN003476,ORDR053972,,2025-04-17,Quality issue,Refunded,3251.91
RTRN003477,ORDR053986,,2025-04-07,Damaged product,Refunded,847.31
RTRN003478,ORDR053998,,2025-04-17,Late delivery,Refunded,32933.46
RTRN003479,ORDR054015,,2025-04-26,Customer changed mind,Refunded,8529.08
RTRN003480,ORDR054022,,2025-04-16,Damaged product,Refunded,4288.18
RTRN003481,ORDR054031,,2025-04-21,Quality issue,Refunded,4581.25
RTRN003482,ORDR054058,,2025-04-19,Damaged product,Rejected,47158.36
RTRN003483,ORDR054071,,2025-04-18,Quality issue,Refunded,98690.32
RTRN003484,ORDR054090,,2025-04-11,Damaged product,Refunded,13850.31
RTRN003485,ORDR054092,,2025-04-23,Wrong product,Refunded,71917.18
RTRN003486,ORDR054100,,2025-04-21,Quality issue,Refunded,19882.97
RTRN003487,ORDR054101,,2025-04-20,Product not as described,Refunded,25199.68
RTRN003488,ORDR054122,,2025-04-24,Late delivery,Refunded,908.47
RTRN003489,ORDR054134,,2025-04-21,Size issue,Refunded,4238.34
RTRN003490,ORDR054136,,2025-04-17,Wrong product,Rejected,2944.56
RTRN003491,ORDR054150,,2025-04-15,Size issue,Refunded,1934.65
RTRN003492,ORDR054156,,2025-04-19,Size issue,Rejected,3520.25
RTRN003493,ORDR054178,,2025-04-22,Late delivery,Refunded,2101.43
RTRN003494,ORDR054191,,2025-04-24,Customer changed mind,Refunded,1432.06
RTRN003495,ORDR054205,,2025-04-25,Customer changed mind,Refunded,67281.95
RTRN003496,ORDR054223,,2025-04-17,Damaged product,Refunded,137025.99
RTRN003497,ORDR054233,,2025-04-27,Wrong product,Rejected,12799.59
