payment_id,order_id,payment_method,payment_status,payment_amount,payment_date
PYMT059838,ORDR059838,Debit Card,Success,7693.34,2025-05-18
PYMT059839,ORDR059839,UPI,Success,10399.33,2025-05-18
PYMT059840,ORDR059840,Net Banking,Refunded,15659.07,2025-05-18
PYMT059841,ORDR059841,COD,Success,205.74,2025-05-22
PYMT059842,ORDR059842,COD,Success,1801.37,2025-05-26
PYMT059843,ORDR059843,UPI,Success,3078.51,2025-05-18
PYMT059844,ORDR059844,UPI,Success,21243.98,2025-05-18
PYMT059845,ORDR059845,Credit Card,Failed,0.0,
PYMT059846,ORDR059846,Net Banking,Pending,1468.18,
PYMT059847,ORDR059847,UPI,Success,1218.88,2025-05-18
PYMT059848,ORDR059848,COD,Success,1211.9,2025-05-23
PYMT059849,ORDR059849,UPI,Success,1350.29,2025-05-18
PYMT059850,ORDR059850,COD,Success,10108.1,2025-05-24
PYMT059851,ORDR059851,UPI,Success,784.56,2025-05-18
PYMT059852,ORDR059852,Debit Card,Success,25671.0,2025-05-18
PYMT059853,ORDR059853,COD,Success,18582.66,2025-05-27
PYMT059854,ORDR059854,UPI,Success,562.22,2025-05-18
PYMT059855,ORDR059855,COD,Success,2769.12,2025-05-26
PYMT059856,ORDR059856,UPI,Success,7364.13,2025-05-18
PYMT059857,ORDR059857,UPI,Success,4298.63,2025-05-18
PYMT059858,ORDR059858,UPI,Refunded,1442.54,2025-05-18
PYMT059859,ORDR059859,COD,Success,1063.91,2025-05-25
PYMT059860,ORDR059860,UPI,Success,789.46,2025-05-18
PYMT059861,ORDR059861,UPI,Success,18985.61,2025-05-18
PYMT059862,ORDR059862,UPI,Success,10595.38,2025-05-18
PYMT059863,ORDR059863,COD,Success,1243.98,2025-05-30
PYMT059864,ORDR059864,Credit Card,Success,1855.77,2025-05-18
PYMT059865,ORDR059865,UPI,Success,64021.18,2025-05-18
PYMT059866,ORDR059866,COD,Success,3702.47,2025-05-24
PYMT059867,ORDR059867,COD,Success,5709.1,2025-05-26
PYMT059868,ORDR059868,Credit Card,Success,25522.84,2025-05-18
PYMT059869,ORDR059869,Credit Card,Success,60288.34,2025-05-18
PYMT059870,ORDR059870,COD,Success,309.5,2025-05-23
PYMT059871,ORDR059871,Credit Card,Success,2214.42,2025-05-18
PYMT059872,ORDR059872,Credit Card,Success,49609.14,2025-05-18
PYMT059873,ORDR059873,UPI,Success,1564.11,2025-05-18
PYMT059874,ORDR059874,UPI,Pending,10911.08,
PYMT059875,ORDR059875,UPI,Success,11059.65,2025-05-18
PYMT059876,ORDR059876,Wallet,Success,2757.97,2025-05-18
PYMT059877,ORDR059877,UPI,Success,1173.15,2025-05-18
PYMT059878,ORDR059878,UPI,Success,630.07,2025-05-18
PYMT059879,ORDR059879,Credit Card,Success,21428.04,2025-05-18
PYMT059880,ORDR059880,COD,Success,1792.35,2025-05-27
PYMT059881,ORDR059881,COD,Success,7605.76,2025-05-24
PYMT059882,ORDR059882,Wallet,Success,4766.58,2025-05-18
PYMT059883,ORDR059883,UPI,Success,13848.38,2025-05-18
PYMT059884,ORDR059884,UPI,Failed,0.0,
PYMT059885,ORDR059885,UPI,Success,4514.19,2025-05-18
PYMT059886,ORDR059886,COD,Success,3951.44,2025-05-24
PYMT059887,ORDR059887,UPI,Success,38497.98,2025-05-18
PYMT059888,ORDR059888,UPI,Success,3035.8,2025-05-18
PYMT059889,ORDR059889,COD,Success,891.43,
PYMT059890,ORDR059890,UPI,Refunded,103369.41,2025-05-18
PYMT059891,ORDR059891,Debit Card,Success,778.0,2025-05-18
PYMT059892,ORDR059892,UPI,Success,13458.55,2025-05-18
PYMT059893,ORDR059893,UPI,Success,9451.77,2025-05-18
PYMT059894,ORDR059894,UPI,Success,10990.1,2025-05-18
PYMT059895,ORDR059895,UPI,Pending,934.55,
PYMT059896,ORDR059896,Credit Card,Success,1539.14,2025-05-18
PYMT059897,ORDR059897,UPI,Refunded,3640.59,2025-05-18
PYMT059898,ORDR059898,UPI,Success,4260.26,2025-05-18
PYMT059899,ORDR059899,UPI,Success,21220.99,2025-05-18
PYMT059900,ORDR059900,COD,Success,5103.01,2025-05-24
PYMT059901,ORDR059901,UPI,Success,12137.67,2025-05-18
PYMT059902,ORDR059902,Debit Card,Success,14132.05,2025-05-18
PYMT059903,ORDR059903,UPI,Failed,0.0,
PYMT059904,ORDR059904,Debit Card,Success,1234.92,2025-05-18
PYMT059905,ORDR059905,UPI,Success,2820.94,2025-05-18
PYMT059906,ORDR059906,UPI,Success,2505.2,2025-05-18
PYMT059907,ORDR059907,Net Banking,Success,907.18,2025-05-18
PYMT059908,ORDR059908,UPI,Success,8344.94,2025-05-18
PYMT059909,ORDR059909,UPI,Success,2832.16,2025-05-18
PYMT059910,ORDR059910,Debit Card,Refunded,1226.55,2025-05-18
PYMT059911,ORDR059911,UPI,Success,1927.94,2025-05-18
PYMT059912,ORDR059912,UPI,Success,204.38,2025-05-18
PYMT059913,ORDR059913,Credit Card,Success,574.14,2025-05-18
PYMT059914,ORDR059914,Net Banking,Success,383.28,2025-05-18
PYMT059915,ORDR059915,COD,Success,6621.13,2025-05-22
PYMT059916,ORDR059916,Net Banking,Success,13086.42,2025-05-18
PYMT059917,ORDR059917,Wallet,Success,2322.0,2025-05-18
PYMT059918,ORDR059918,Net Banking,Success,7701.5,2025-05-18
PYMT059919,ORDR059919,UPI,Success,1155.7,2025-05-18
PYMT059920,ORDR059920,Wallet,Refunded,8662.39,2025-05-18
PYMT059921,ORDR059921,Wallet,Success,19806.98,2025-05-18
PYMT059922,ORDR059922,UPI,Success,197.31,2025-05-18
PYMT059923,ORDR059923,UPI,Refunded,3105.39,2025-05-18
PYMT059924,ORDR059924,Credit Card,Success,7439.05,2025-05-18
PYMT059925,ORDR059925,UPI,Success,1673.91,2025-05-18
PYMT059926,ORDR059926,Net Banking,Success,7878.16,2025-05-18
PYMT059927,ORDR059927,UPI,Success,1886.8,2025-05-18
PYMT059928,ORDR059928,Wallet,Success,674.78,2025-05-18
PYMT059929,ORDR059929,UPI,Success,19204.59,2025-05-18
PYMT059930,ORDR059930,Wallet,Success,863.12,2025-05-18
PYMT059931,ORDR059931,Credit Card,Success,3149.4,2025-05-18
PYMT059932,ORDR059932,UPI,Success,719.96,2025-05-18
PYMT059933,ORDR059933,UPI,Success,125.79,2025-05-18
PYMT059934,ORDR059934,COD,Success,3088.43,2025-05-25
PYMT059935,ORDR059935,COD,Success,10017.04,2025-05-24
PYMT059936,ORDR059936,Wallet,Success,175.81,2025-05-18
PYMT059937,ORDR059937,COD,Success,1959.6,2025-05-31
PYMT059938,ORDR059938,UPI,Success,3723.81,2025-05-18
PYMT059939,ORDR059939,COD,Success,8799.78,2025-05-23
PYMT059940,ORDR059940,UPI,Success,6992.74,2025-05-18
PYMT059941,ORDR059941,COD,Success,698.47,2025-05-27
PYMT059942,ORDR059942,Credit Card,Success,3279.08,2025-05-18
PYMT059943,ORDR059943,Credit Card,Success,1282.89,2025-05-18
PYMT059944,ORDR059944,UPI,Success,5036.15,2025-05-18
PYMT059945,ORDR059945,Credit Card,Success,2230.54,2025-05-18
PYMT059946,ORDR059946,UPI,Success,317.04,2025-05-18
PYMT059947,ORDR059947,Debit Card,Success,455.63,2025-05-18
PYMT059948,ORDR059948,COD,Success,9938.98,2025-05-23
PYMT059949,ORDR059949,Net Banking,Success,6599.11,2025-05-18
PYMT059950,ORDR059950,COD,Success,10186.8,2025-05-22
PYMT059951,ORDR059951,COD,Success,8301.86,2025-05-24
PYMT059952,ORDR059952,UPI,Success,4552.63,2025-05-18
PYMT059953,ORDR059953,Debit Card,Success,1506.68,2025-05-18
PYMT059954,ORDR059954,UPI,Success,12266.27,2025-05-18
PYMT059955,ORDR059955,UPI,Success,7025.7,2025-05-18
PYMT059956,ORDR059956,UPI,Success,226.77,2025-05-18
PYMT059957,ORDR059957,Debit Card,Success,1244.24,2025-05-18
PYMT059958,ORDR059958,Net Banking,Success,51207.13,2025-05-18
PYMT059959,ORDR059959,UPI,Success,7067.49,2025-05-18
PYMT059960,ORDR059960,Net Banking,Success,16977.08,2025-05-18
PYMT059961,ORDR059961,UPI,Success,569.7,2025-05-18
PYMT059962,ORDR059962,UPI,Success,1727.89,2025-05-18
PYMT059963,ORDR059963,UPI,Success,593.89,2025-05-19
PYMT059964,ORDR059964,Debit Card,Success,8510.47,2025-05-19
PYMT059965,ORDR059965,UPI,Success,3064.3,2025-05-19
PYMT059966,ORDR059966,Net Banking,Success,4122.18,2025-05-19
PYMT059967,ORDR059967,COD,Failed,0.0,
PYMT059968,ORDR059968,COD,Success,733.75,2025-05-22
PYMT059969,ORDR059969,UPI,Success,4852.26,2025-05-19
PYMT059970,ORDR059970,COD,Success,113890.86,2025-05-27
PYMT059971,ORDR059971,Debit Card,Success,23328.24,2025-05-19
PYMT059972,ORDR059972,Credit Card,Success,2814.54,2025-05-19
PYMT059973,ORDR059973,Credit Card,Success,487.47,2025-05-19
PYMT059974,ORDR059974,COD,Failed,0.0,
PYMT059975,ORDR059975,UPI,Success,12146.02,2025-05-19
PYMT059976,ORDR059976,COD,Success,1839.69,2025-05-24
PYMT059977,ORDR059977,UPI,Success,2278.85,2025-05-19
PYMT059978,ORDR059978,COD,Success,608.19,2025-05-26
PYMT059979,ORDR059979,UPI,Success,367.94,2025-05-19
PYMT059980,ORDR059980,UPI,Success,2324.2,2025-05-19
PYMT059981,ORDR059981,COD,Success,703.86,2025-05-28
PYMT059982,ORDR059982,UPI,Success,28150.16,2025-05-19
PYMT059983,ORDR059983,UPI,Success,3697.4,2025-05-19
PYMT059984,ORDR059984,Wallet,Success,26154.59,2025-05-19
PYMT059985,ORDR059985,Credit Card,Success,19592.26,2025-05-19
PYMT059986,ORDR059986,COD,Success,1276.19,2025-05-24
PYMT059987,ORDR059987,UPI,Success,213.15,2025-05-19
PYMT059988,ORDR059988,Debit Card,Success,2864.04,2025-05-19
PYMT059989,ORDR059989,UPI,Success,51188.14,2025-05-19
PYMT059990,ORDR059990,COD,Success,605.9,2025-05-24
PYMT059991,ORDR059991,UPI,Success,20537.0,2025-05-19
PYMT059992,ORDR059992,Debit Card,Failed,0.0,
PYMT059993,ORDR059993,UPI,Success,1285.25,2025-05-19
PYMT059994,ORDR059994,COD,Success,19343.07,2025-05-25
PYMT059995,ORDR059995,Wallet,Success,4709.52,2025-05-19
PYMT059996,ORDR059996,UPI,Success,5472.15,2025-05-19
PYMT059997,ORDR059997,Credit Card,Success,10090.51,2025-05-19
PYMT059998,ORDR059998,COD,Success,3989.04,2025-05-22
PYMT059999,ORDR059999,UPI,Success,140.15,2025-05-19
PYMT060000,ORDR060000,UPI,Success,352.81,2025-05-19
PYMT060001,ORDR060001,UPI,Success,5741.76,2025-05-19
PYMT060002,ORDR060002,UPI,Success,1050.19,2025-05-19
PYMT060003,ORDR060003,COD,Success,13683.7,2025-05-26
PYMT060004,ORDR060004,Wallet,Success,2927.05,2025-05-19
PYMT060005,ORDR060005,UPI,Success,144.48,2025-05-19
PYMT060006,ORDR060006,UPI,Success,5285.88,2025-05-19
PYMT060007,ORDR060007,COD,Success,837.52,2025-05-28
PYMT060008,ORDR060008,UPI,Success,12586.38,2025-05-19
PYMT060009,ORDR060009,UPI,Success,6459.16,2025-05-19
PYMT060010,ORDR060010,UPI,Success,13654.96,2025-05-19
PYMT060011,ORDR060011,Credit Card,Success,1518.45,2025-05-19
PYMT060012,ORDR060012,Net Banking,Success,25737.76,2025-05-19
PYMT060013,ORDR060013,UPI,Success,41458.93,2025-05-19
PYMT060014,ORDR060014,Credit Card,Success,126.75,2025-05-19
PYMT060015,ORDR060015,COD,Success,4289.51,2025-05-27
PYMT060016,ORDR060016,UPI,Refunded,318.38,2025-05-19
PYMT060017,ORDR060017,COD,Success,28516.43,2025-05-27
PYMT060018,ORDR060018,Credit Card,Success,3432.3,2025-05-19
PYMT060019,ORDR060019,COD,Success,2483.48,2025-05-24
PYMT060020,ORDR060020,UPI,Success,5567.95,2025-05-19
PYMT060021,ORDR060021,UPI,Success,7751.19,2025-05-19
PYMT060022,ORDR060022,UPI,Success,609.24,2025-05-19
PYMT060023,ORDR060023,Credit Card,Success,2309.81,2025-05-19
PYMT060024,ORDR060024,UPI,Success,31789.85,2025-05-19
PYMT060025,ORDR060025,UPI,Success,88614.56,2025-05-19
PYMT060026,ORDR060026,Credit Card,Success,3423.23,2025-05-19
PYMT060027,ORDR060027,Wallet,Success,665.55,2025-05-19
PYMT060028,ORDR060028,COD,Success,309.89,2025-05-28
PYMT060029,ORDR060029,UPI,Success,3723.09,2025-05-19
PYMT060030,ORDR060030,COD,Success,4359.33,2025-06-03
PYMT060031,ORDR060031,Net Banking,Success,1160.42,2025-05-19
PYMT060032,ORDR060032,Debit Card,Success,199.02,2025-05-19
PYMT060033,ORDR060033,UPI,Success,2036.51,2025-05-19
PYMT060034,ORDR060034,Debit Card,Success,3284.26,2025-05-19
PYMT060035,ORDR060035,Debit Card,Success,2059.85,2025-05-19
PYMT060036,ORDR060036,Credit Card,Success,3542.61,2025-05-19
PYMT060037,ORDR060037,Credit Card,Success,1774.34,2025-05-19
PYMT060038,ORDR060038,UPI,Success,2669.62,2025-05-19
PYMT060039,ORDR060039,Debit Card,Success,31915.86,2025-05-19
PYMT060040,ORDR060040,UPI,Success,2566.2,2025-05-19
PYMT060041,ORDR060041,Credit Card,Success,2623.85,2025-05-19
PYMT060042,ORDR060042,Credit Card,Success,161.61,2025-05-19
PYMT060043,ORDR060043,Debit Card,Success,9332.95,2025-05-19
PYMT060044,ORDR060044,Debit Card,Success,1740.33,2025-05-19
PYMT060045,ORDR060045,Net Banking,Success,18079.12,2025-05-19
PYMT060046,ORDR060046,COD,Success,1171.54,2025-05-25
PYMT060047,ORDR060047,COD,Pending,9307.05,
PYMT060048,ORDR060048,UPI,Success,45490.18,2025-05-19
PYMT060049,ORDR060049,UPI,Success,51749.28,2025-05-19
PYMT060050,ORDR060050,Credit Card,Success,20398.33,2025-05-19
PYMT060051,ORDR060051,UPI,Success,3489.14,2025-05-19
PYMT060052,ORDR060052,UPI,Success,1917.76,2025-05-19
PYMT060053,ORDR060053,Credit Card,Success,2446.24,2025-05-19
PYMT060054,ORDR060054,Credit Card,Success,1717.81,2025-05-19
PYMT060055,ORDR060055,Debit Card,Pending,206.06,
PYMT060056,ORDR060056,Credit Card,Success,556.55,2025-05-19
PYMT060057,ORDR060057,UPI,Success,15067.83,2025-05-19
PYMT060058,ORDR060058,UPI,Success,1578.5,2025-05-19
PYMT060059,ORDR060059,Wallet,Success,27247.19,2025-05-19
PYMT060060,ORDR060060,COD,Success,161.93,2025-06-04
PYMT060061,ORDR060061,Wallet,Success,32614.98,2025-05-19
PYMT060062,ORDR060062,Net Banking,Success,3335.47,2025-05-19
PYMT060063,ORDR060063,UPI,Success,3558.08,2025-05-19
PYMT060064,ORDR060064,UPI,Success,2980.54,2025-05-19
PYMT060065,ORDR060065,UPI,Success,30511.96,2025-05-19
PYMT060066,ORDR060066,COD,Success,43910.66,2025-05-24
PYMT060067,ORDR060067,UPI,Success,1049.29,2025-05-19
PYMT060068,ORDR060068,COD,Success,525.58,2025-05-28
PYMT060069,ORDR060069,Debit Card,Success,6423.79,2025-05-19
PYMT060070,ORDR060070,Credit Card,Success,2042.06,2025-05-19
PYMT060071,ORDR060071,UPI,Success,14965.15,2025-05-19
PYMT060072,ORDR060072,COD,Success,17503.21,2025-05-27
PYMT060073,ORDR060073,UPI,Success,18760.91,2025-05-19
PYMT060074,ORDR060074,COD,Success,3615.98,2025-05-26
PYMT060075,ORDR060075,UPI,Success,13539.34,2025-05-19
PYMT060076,ORDR060076,UPI,Success,72680.96,2025-05-19
PYMT060077,ORDR060077,COD,Success,9711.91,2025-05-23
PYMT060078,ORDR060078,UPI,Success,3349.94,2025-05-19
PYMT060079,ORDR060079,Credit Card,Success,207.28,2025-05-19
PYMT060080,ORDR060080,COD,Success,1339.16,2025-05-23
PYMT060081,ORDR060081,UPI,Success,11231.48,2025-05-19
PYMT060082,ORDR060082,Debit Card,Success,723.24,2025-05-19
PYMT060083,ORDR060083,Debit Card,Success,3228.02,2025-05-19
PYMT060084,ORDR060084,COD,Success,413.63,2025-05-27
PYMT060085,ORDR060085,UPI,Success,17110.0,2025-05-19
PYMT060086,ORDR060086,Credit Card,Failed,0.0,
PYMT060087,ORDR060087,UPI,Success,8277.02,2025-05-19
PYMT060088,ORDR060088,UPI,Success,2623.9,2025-05-19
PYMT060089,ORDR060089,COD,Success,707.85,2025-05-26
PYMT060090,ORDR060090,COD,Success,3419.58,2025-05-27
PYMT060091,ORDR060091,UPI,Success,5464.11,2025-05-19
PYMT060092,ORDR060092,UPI,Success,3498.39,2025-05-19
PYMT060093,ORDR060093,COD,Success,2834.47,2025-05-27
PYMT060094,ORDR060094,Debit Card,Success,344.0,2025-05-19
PYMT060095,ORDR060095,UPI,Success,10853.09,2025-05-19
PYMT060096,ORDR060096,Debit Card,Success,1172.14,2025-05-19
PYMT060097,ORDR060097,Credit Card,Success,18841.88,2025-05-19
PYMT060098,ORDR060098,UPI,Success,1095.46,2025-05-20
PYMT060099,ORDR060099,UPI,Success,153.56,2025-05-20
PYMT060100,ORDR060100,COD,Success,178821.66,2025-05-23
PYMT060101,ORDR060101,Debit Card,Success,659.58,2025-05-20
PYMT060102,ORDR060102,Credit Card,Success,859.1,2025-05-20
PYMT060103,ORDR060103,UPI,Success,360.29,2025-05-20
PYMT060104,ORDR060104,Credit Card,Success,83658.75,2025-05-20
PYMT060105,ORDR060105,Credit Card,Success,10568.03,2025-05-20
PYMT060106,ORDR060106,UPI,Success,53235.81,2025-05-20
PYMT060107,ORDR060107,COD,Success,3460.96,2025-05-26
PYMT060108,ORDR060108,UPI,Success,8539.4,2025-05-20
PYMT060109,ORDR060109,UPI,Success,351.28,2025-05-20
PYMT060110,ORDR060110,Credit Card,Pending,5566.88,
PYMT060111,ORDR060111,UPI,Success,10454.45,2025-05-20
PYMT060112,ORDR060112,Debit Card,Success,5024.77,2025-05-20
PYMT060113,ORDR060113,Credit Card,Success,3521.99,2025-05-20
PYMT060114,ORDR060114,COD,Success,3110.42,2025-05-24
PYMT060115,ORDR060115,UPI,Success,3770.42,2025-05-20
PYMT060116,ORDR060116,COD,Success,1688.94,2025-05-25
PYMT060117,ORDR060117,Credit Card,Success,27697.35,2025-05-20
PYMT060118,ORDR060118,COD,Failed,0.0,
PYMT060119,ORDR060119,Credit Card,Success,1167.05,2025-05-20
PYMT060120,ORDR060120,Net Banking,Success,2741.3,2025-05-20
PYMT060121,ORDR060121,COD,Success,7425.13,2025-05-28
PYMT060122,ORDR060122,UPI,Success,2971.14,2025-05-20
PYMT060123,ORDR060123,Wallet,Success,851.1,2025-05-20
PYMT060124,ORDR060124,COD,Failed,0.0,
PYMT060125,ORDR060125,Wallet,Success,335.03,2025-05-20
PYMT060126,ORDR060126,UPI,Success,37533.13,2025-05-20
PYMT060127,ORDR060127,COD,Success,1689.96,2025-05-24
PYMT060128,ORDR060128,COD,Success,2144.97,2025-05-25
PYMT060129,ORDR060129,COD,Success,6144.82,2025-05-27
PYMT060130,ORDR060130,UPI,Pending,81681.27,
PYMT060131,ORDR060131,UPI,Success,3788.82,2025-05-20
PYMT060132,ORDR060132,Credit Card,Success,9102.65,2025-05-20
PYMT060133,ORDR060133,Net Banking,Success,1545.86,2025-05-20
PYMT060134,ORDR060134,UPI,Success,15938.14,2025-05-20
PYMT060135,ORDR060135,UPI,Success,29975.93,2025-05-20
PYMT060136,ORDR060136,Wallet,Success,4134.51,2025-05-20
PYMT060137,ORDR060137,Net Banking,Success,2492.84,2025-05-20
PYMT060138,ORDR060138,UPI,Success,2582.7,2025-05-20
PYMT060139,ORDR060139,COD,Success,53204.89,2025-05-25
PYMT060140,ORDR060140,Debit Card,Success,5344.03,2025-05-20
PYMT060141,ORDR060141,Wallet,Success,19279.62,2025-05-20
PYMT060142,ORDR060142,UPI,Success,16047.67,2025-05-20
PYMT060143,ORDR060143,UPI,Success,5793.78,2025-05-20
PYMT060144,ORDR060144,UPI,Success,1152.37,2025-05-20
PYMT060145,ORDR060145,Net Banking,Success,1415.49,2025-05-20
PYMT060146,ORDR060146,COD,Success,851.32,2025-06-01
PYMT060147,ORDR060147,UPI,Success,5008.05,2025-05-20
PYMT060148,ORDR060148,UPI,Success,56259.21,2025-05-20
PYMT060149,ORDR060149,UPI,Success,31.61,2025-05-20
PYMT060150,ORDR060150,Credit Card,Success,436.88,2025-05-20
PYMT060151,ORDR060151,UPI,Success,17512.53,2025-05-20
PYMT060152,ORDR060152,UPI,Success,300.18,2025-05-20
PYMT060153,ORDR060153,COD,Success,390.58,2025-05-29
PYMT060154,ORDR060154,UPI,Success,3274.47,2025-05-20
PYMT060155,ORDR060155,Credit Card,Success,11704.28,2025-05-20
PYMT060156,ORDR060156,Credit Card,Success,1160.79,2025-05-20
PYMT060157,ORDR060157,COD,Failed,0.0,
PYMT060158,ORDR060158,COD,Success,3573.72,2025-05-23
PYMT060159,ORDR060159,UPI,Success,1433.13,2025-05-20
PYMT060160,ORDR060160,UPI,Success,836.56,2025-05-20
PYMT060161,ORDR060161,Credit Card,Success,5068.08,2025-05-20
PYMT060162,ORDR060162,COD,Success,829.67,2025-05-25
PYMT060163,ORDR060163,UPI,Success,973.67,2025-05-20
PYMT060164,ORDR060164,UPI,Success,563.41,2025-05-20
PYMT060165,ORDR060165,UPI,Success,308.92,2025-05-20
PYMT060166,ORDR060166,UPI,Success,18459.81,2025-05-20
PYMT060167,ORDR060167,Credit Card,Success,453.52,2025-05-20
PYMT060168,ORDR060168,Debit Card,Success,8492.01,2025-05-20
PYMT060169,ORDR060169,Credit Card,Success,1771.86,2025-05-20
PYMT060170,ORDR060170,COD,Success,1447.89,2025-05-29
PYMT060171,ORDR060171,COD,Success,53532.08,2025-05-25
PYMT060172,ORDR060172,COD,Success,3790.13,2025-05-25
PYMT060173,ORDR060173,Debit Card,Failed,0.0,
PYMT060174,ORDR060174,UPI,Success,5961.89,2025-05-20
PYMT060175,ORDR060175,Net Banking,Success,10817.85,2025-05-20
PYMT060176,ORDR060176,COD,Success,1060.18,2025-05-26
PYMT060177,ORDR060177,UPI,Success,10493.4,2025-05-20
PYMT060178,ORDR060178,UPI,Success,11579.53,2025-05-20
PYMT060179,ORDR060179,UPI,Success,19538.52,2025-05-20
PYMT060180,ORDR060180,Debit Card,Success,3592.48,2025-05-20
PYMT060181,ORDR060181,Credit Card,Success,11094.86,2025-05-20
PYMT060182,ORDR060182,UPI,Refunded,20370.37,2025-05-20
PYMT060183,ORDR060183,Debit Card,Success,14419.22,2025-05-20
PYMT060184,ORDR060184,UPI,Success,1871.76,2025-05-20
PYMT060185,ORDR060185,UPI,Success,347.63,2025-05-20
PYMT060186,ORDR060186,UPI,Success,1773.16,2025-05-20
PYMT060187,ORDR060187,UPI,Success,726.11,2025-05-20
PYMT060188,ORDR060188,UPI,Success,6320.7,2025-05-20
PYMT060189,ORDR060189,UPI,Success,1131.04,2025-05-20
PYMT060190,ORDR060190,UPI,Success,9284.04,2025-05-20
PYMT060191,ORDR060191,COD,Success,1616.68,2025-05-27
PYMT060192,ORDR060192,COD,Success,1337.57,2025-05-25
PYMT060193,ORDR060193,UPI,Success,27844.4,2025-05-20
PYMT060194,ORDR060194,UPI,Success,27374.34,2025-05-20
PYMT060195,ORDR060195,UPI,Success,1537.79,2025-05-20
PYMT060196,ORDR060196,Credit Card,Success,2792.15,2025-05-20
PYMT060197,ORDR060197,COD,Success,5230.13,2025-05-30
PYMT060198,ORDR060198,Credit Card,Success,8054.54,2025-05-20
PYMT060199,ORDR060199,Net Banking,Success,582.81,2025-05-20
PYMT060200,ORDR060200,Credit Card,Success,5006.31,2025-05-20
PYMT060201,ORDR060201,COD,Success,821.38,2025-05-23
PYMT060202,ORDR060202,COD,Success,29211.73,2025-05-25
PYMT060203,ORDR060203,UPI,Success,6003.99,2025-05-20
PYMT060204,ORDR060204,Credit Card,Success,1181.95,2025-05-20
PYMT060205,ORDR060205,UPI,Success,8049.47,2025-05-20
PYMT060206,ORDR060206,COD,Success,2293.54,2025-05-28
PYMT060207,ORDR060207,Debit Card,Success,24496.45,2025-05-20
PYMT060208,ORDR060208,UPI,Success,2398.87,2025-05-20
PYMT060209,ORDR060209,UPI,Success,3028.7,2025-05-20
PYMT060210,ORDR060210,COD,Success,3159.63,2025-05-27
PYMT060211,ORDR060211,UPI,Success,406.69,2025-05-20
PYMT060212,ORDR060212,COD,Success,111.8,2025-05-25
PYMT060213,ORDR060213,Debit Card,Success,1008.5,2025-05-20
PYMT060214,ORDR060214,COD,Success,4667.39,2025-05-28
PYMT060215,ORDR060215,COD,Success,441.33,2025-05-30
PYMT060216,ORDR060216,Credit Card,Success,1982.38,2025-05-20
PYMT060217,ORDR060217,Net Banking,Failed,0.0,
PYMT060218,ORDR060218,Debit Card,Success,900.62,2025-05-20
PYMT060219,ORDR060219,COD,Failed,0.0,
PYMT060220,ORDR060220,Wallet,Success,714.87,2025-05-20
PYMT060221,ORDR060221,UPI,Success,5388.55,2025-05-20
